Wavelength,Flux,BestFit,SkyFlux
3869.901,18.393,14.784,3.902
3870.794,19.463,15.573,3.547
3871.684,23.041,17.106,3.343
3872.577,22.607,18.617,3.275
3873.468,22.133,18.703,3.322
3874.361,26.172,18.849,3.736
3875.252,21.801,20.170,4.411
3876.144,20.325,20.824,5.018
3877.038,25.295,20.208,5.022
3877.930,20.678,19.923,4.285
3878.824,23.293,18.872,3.622
3879.716,19.656,17.156,3.153
3880.611,14.554,15.592,3.164
3881.504,17.832,14.166,3.414
3882.396,21.413,12.579,3.651
3883.292,17.779,12.436,3.769
3884.185,24.549,14.535,3.957
3885.081,32.529,16.850,4.243
3885.975,41.300,17.911,4.536
3886.871,42.135,19.033,4.465
3887.765,52.783,20.352,3.998
3888.659,62.105,22.679,3.525
3889.556,68.903,22.763,3.297
3890.451,66.747,21.539,3.421
3891.348,58.650,21.251,3.591
3892.243,55.667,21.241,3.512
3893.141,45.624,20.238,3.467
3894.036,37.864,16.771,3.696
3894.934,19.311,13.470,4.252
3895.830,14.891,11.330,4.737
3896.726,16.521,10.202,4.969
3897.625,12.331,10.150,4.900
3898.521,11.136,9.846,4.746
3899.421,12.718,11.126,4.827
3900.318,14.203,12.071,5.246
3901.217,17.169,13.198,5.727
3902.115,16.746,14.981,5.811
3903.012,16.573,15.582,5.270
3903.912,16.036,16.304,5.353
3904.810,16.567,16.222,6.629
3905.711,12.507,15.153,7.420
3906.609,13.404,14.172,7.068
3907.510,17.622,13.712,6.601
3908.409,18.326,12.767,7.109
3909.308,16.483,11.875,8.467
3910.210,15.400,11.165,9.304
3911.109,12.920,10.592,9.119
3912.011,13.154,10.187,8.330
3912.911,18.102,10.523,7.568
3913.813,14.824,12.319,7.612
3914.714,15.135,14.327,7.765
3915.614,15.461,15.846,7.619
3916.517,17.841,17.547,7.374
3917.418,18.640,18.280,7.192
3918.322,18.032,17.825,6.605
3919.223,19.480,18.299,5.586
3920.127,16.765,18.080,4.749
3921.029,16.222,16.500,4.941
3921.931,13.455,16.179,5.062
3922.835,18.032,16.493,5.417
3923.737,19.444,16.271,4.780
3924.642,22.439,16.621,4.384
3925.545,18.133,16.454,4.634
3926.450,15.550,16.399,4.531
3927.354,19.516,16.821,4.019
3928.257,19.872,17.061,3.444
3929.163,18.720,16.765,3.214
3930.067,21.865,16.606,3.333
3930.973,17.869,16.250,3.476
3931.877,13.899,15.596,3.384
3932.784,17.461,15.390,3.201
3933.689,17.351,15.956,2.915
3934.594,15.439,16.889,2.659
3935.501,20.471,17.467,2.419
3936.406,24.973,17.817,2.365
3937.314,20.481,18.407,2.744
3938.220,17.728,19.542,3.737
3939.128,21.651,20.525,5.059
3940.034,20.332,20.917,6.163
3940.941,17.085,21.409,6.192
3941.849,19.399,22.061,5.643
3942.756,25.250,22.878,5.530
3943.665,26.767,23.145,6.128
3944.573,23.279,23.190,6.953
3945.482,22.561,23.905,7.275
3946.390,21.983,25.033,6.655
3947.298,19.024,23.931,5.336
3948.208,27.101,23.464,4.685
3949.116,19.715,22.933,5.462
3950.027,17.268,21.911,6.414
3950.936,14.360,20.807,6.827
3951.847,18.711,19.864,6.326
3952.756,18.551,18.944,5.306
3953.665,20.066,18.272,4.439
3954.577,18.112,18.043,4.482
3955.487,14.133,18.058,5.373
3956.399,19.379,17.650,6.187
3957.309,19.670,16.500,6.012
3958.221,16.249,16.390,5.099
3959.132,17.051,15.276,4.532
3960.045,18.091,14.533,4.830
3960.956,16.775,14.534,5.190
3961.867,12.992,14.281,4.976
3962.781,14.355,13.204,4.177
3963.692,14.959,12.800,3.387
3964.606,16.084,13.704,3.123
3965.519,21.145,15.324,3.231
3966.433,17.429,17.014,3.347
3967.345,15.522,18.339,3.159
3968.258,17.910,19.160,2.690
3969.173,22.176,20.005,2.431
3970.086,23.823,21.147,2.489
3971.002,18.741,21.202,2.734
3971.915,20.349,20.771,2.928
3972.831,21.133,20.778,3.110
3973.745,18.169,20.655,3.366
3974.659,20.769,21.023,3.786
3975.576,23.623,21.630,4.286
3976.490,20.065,21.560,4.581
3977.407,22.105,21.037,4.659
3978.323,21.227,20.442,5.178
3979.240,12.203,19.393,6.046
3980.155,19.865,18.339,6.459
3981.071,18.811,17.107,6.014
3981.989,15.492,16.919,5.221
3982.905,16.029,17.290,5.153
3983.823,16.961,17.053,5.756
3984.740,17.638,16.232,6.205
3985.659,15.512,15.550,5.688
3986.576,14.971,15.403,5.123
3987.493,13.385,15.448,4.939
3988.412,12.267,15.382,5.157
3989.330,13.093,14.937,5.739
3990.250,12.616,14.106,6.005
3991.168,14.045,14.058,5.667
3992.088,13.812,13.110,5.342
3993.006,11.130,12.474,5.449
3993.925,12.593,12.567,5.556
3994.846,16.205,12.418,5.102
3995.765,11.580,11.403,4.773
3996.686,9.386,11.583,5.175
3997.606,10.424,10.941,5.316
3998.528,16.058,10.008,5.152
3999.448,14.192,9.286,5.395
4000.367,8.924,8.939,6.222
4001.290,10.863,9.093,6.716
4002.210,14.016,8.787,6.308
4003.133,12.916,9.256,5.603
4004.054,12.627,9.341,5.484
4004.978,13.175,9.345,5.978
4005.899,12.856,10.155,5.939
4006.821,13.774,11.307,5.537
4007.745,9.765,12.257,5.947
4008.667,9.696,13.790,7.031
4009.591,9.075,15.263,8.003
4010.513,11.965,16.291,7.838
4011.438,16.300,16.996,6.986
4012.361,16.674,17.554,6.660
4013.284,15.609,17.970,7.172
4014.209,17.235,18.863,7.559
4015.133,16.319,18.930,7.301
4016.059,13.517,18.492,6.252
4016.983,18.380,18.321,6.203
4017.909,16.810,18.012,7.060
4018.833,13.887,18.139,7.922
4019.758,16.755,18.831,8.024
4020.685,18.077,18.576,7.642
4021.610,18.897,17.923,7.387
4022.537,17.710,17.780,7.540
4023.462,13.093,17.333,7.745
4024.390,17.121,16.730,7.505
4025.316,12.140,16.601,7.224
4026.242,13.370,16.365,7.162
4027.170,16.200,15.945,6.791
4028.097,15.075,16.110,6.456
4029.026,15.573,17.413,6.747
4029.953,17.863,18.122,6.736
4030.882,18.253,19.033,6.146
4031.809,17.952,19.538,5.696
4032.739,17.091,19.896,6.019
4033.667,15.637,20.258,6.270
4034.595,21.570,19.800,5.441
4035.525,24.262,19.645,5.133
4036.453,21.024,19.444,6.214
4037.384,19.271,18.822,7.103
4038.313,18.239,18.210,7.012
4039.244,19.250,17.912,6.525
4040.174,16.821,17.388,6.369
4041.103,18.274,16.823,6.848
4042.035,19.876,18.143,7.618
4042.965,14.538,18.546,8.142
4043.897,15.301,18.313,8.137
4044.827,19.729,18.759,8.059
4045.760,19.962,18.534,11.112
4046.691,14.188,17.502,18.000
4047.622,18.407,17.579,21.070
4048.555,18.444,17.326,18.435
4049.486,16.335,16.611,13.529
4050.420,19.259,16.567,9.232
4051.352,19.728,17.206,7.260
4052.286,15.848,16.278,7.253
4053.219,15.837,15.969,6.892
4054.151,16.336,15.868,5.833
4055.086,16.000,15.661,6.922
4056.019,17.064,15.420,8.463
4056.954,16.209,15.000,7.221
4057.887,24.968,14.955,5.729
4058.823,22.591,16.191,5.545
4059.757,24.113,17.680,6.192
4060.691,23.930,18.868,6.859
4061.627,21.490,19.695,7.107
4062.561,20.935,20.100,7.185
4063.498,18.837,20.860,7.200
4064.433,23.813,21.224,7.206
4065.370,21.336,21.276,7.343
4066.305,21.919,21.529,7.594
4067.241,23.868,22.172,7.634
4068.179,23.347,22.528,7.448
4069.115,21.383,21.617,7.092
4070.053,23.486,21.899,6.712
4070.989,24.540,22.402,6.433
4071.928,22.289,22.323,6.357
4072.865,20.386,22.135,6.313
4073.802,19.327,22.379,6.285
4074.741,20.553,21.477,7.023
4075.679,24.160,21.792,8.112
4076.618,21.472,22.942,8.444
4077.556,23.700,24.168,8.442
4078.497,26.831,25.047,8.958
4079.435,28.295,25.395,9.558
4080.373,22.636,25.843,9.349
4081.314,24.536,26.130,8.249
4082.253,30.656,26.596,7.355
4083.194,29.239,26.920,7.481
4084.134,27.434,26.548,7.988
4085.076,23.302,25.712,7.597
4086.015,25.140,25.487,7.644
4086.955,25.959,25.705,8.156
4087.898,24.167,24.717,7.659
4088.838,26.098,23.345,6.581
4089.781,24.789,22.967,6.111
4090.722,20.968,22.723,6.250
4091.665,24.273,21.716,6.368
4092.606,24.402,21.496,6.120
4093.548,17.508,21.250,5.833
4094.492,19.257,20.984,5.736
4095.434,20.298,20.650,5.790
4096.378,18.828,19.030,6.191
4097.321,18.624,17.233,6.184
4098.266,17.732,16.026,5.447
4099.208,16.747,14.480,5.092
4100.151,10.835,12.360,5.297
4101.097,13.122,10.142,5.448
4102.040,14.162,8.228,5.150
4102.986,10.228,6.969,4.796
4103.930,11.768,6.344,4.736
4104.876,14.068,5.710,5.044
4105.821,12.258,6.218,5.254
4106.768,13.543,8.379,5.162
4107.712,15.128,10.039,4.997
4108.657,15.355,11.335,5.334
4109.604,14.850,13.243,6.169
4110.550,17.371,14.789,6.466
4111.498,14.556,16.230,5.905
4112.444,14.078,17.751,5.440
4113.392,17.983,18.137,5.525
4114.338,19.751,18.681,6.037
4115.285,20.629,19.272,6.495
4116.234,19.200,20.205,6.345
4117.181,17.208,21.284,5.763
4118.130,21.689,22.186,5.647
4119.078,23.435,22.971,5.815
4120.027,21.487,23.336,5.745
4120.975,22.845,24.246,5.619
4121.923,28.642,25.254,5.638
4122.874,28.672,25.580,5.716
4123.822,27.950,25.363,5.930
4124.773,29.467,25.654,6.401
4125.722,23.921,25.653,6.686
4126.673,22.516,25.138,6.680
4127.623,28.335,24.933,6.454
4128.572,22.626,24.539,5.893
4129.524,24.235,23.717,5.263
4130.475,25.471,23.547,5.246
4131.427,25.051,22.052,5.602
4132.377,19.519,20.425,6.133
4133.330,15.714,18.520,6.611
4134.281,18.465,16.910,6.687
4135.232,18.301,15.743,6.392
4136.186,12.599,13.632,6.324
4137.137,13.279,11.409,6.692
4138.091,14.990,10.035,6.701
4139.043,16.792,8.390,6.321
4139.998,13.213,7.004,6.368
4140.950,10.900,6.746,6.421
4141.903,14.130,6.905,6.163
4142.858,13.566,8.105,5.543
4143.811,13.665,9.941,5.161
4144.767,17.291,12.012,5.404
4145.720,21.079,13.858,5.779
4146.676,21.189,15.633,5.701
4147.630,18.171,18.116,5.431
4148.584,20.131,20.131,5.268
4149.541,23.199,21.608,5.248
4150.495,28.561,23.202,5.128
4151.453,26.111,24.867,5.519
4152.407,25.131,26.197,6.070
4153.365,28.697,27.167,6.139
4154.320,30.004,27.791,6.101
4155.276,30.880,27.895,6.257
4156.234,31.989,28.254,6.752
4157.190,30.620,28.677,7.127
4158.149,29.639,29.126,6.831
4159.105,31.248,30.305,6.450
4160.065,29.496,29.854,6.896
4161.022,28.288,30.207,7.324
4161.979,33.477,31.074,6.897
4162.939,30.716,31.688,7.027
4163.896,30.106,31.837,8.135
4164.856,31.852,31.751,8.796
4165.815,33.204,31.874,8.629
4166.775,32.075,32.286,8.175
4167.734,30.602,32.465,8.116
4168.693,30.623,32.305,8.358
4169.654,31.920,31.991,8.029
4170.613,35.588,31.686,7.131
4171.575,27.813,31.991,7.272
4172.535,33.495,32.330,7.360
4173.497,29.790,33.243,6.950
4174.457,30.837,34.026,6.696
4175.417,32.985,34.042,6.460
4176.380,32.296,34.231,6.481
4177.341,32.554,33.970,6.562
4178.304,35.416,32.968,6.700
4179.265,34.013,32.292,6.936
4180.229,29.423,32.137,7.237
4181.191,33.422,32.173,7.478
4182.155,33.718,32.591,6.804
4183.117,31.160,33.430,5.598
4184.080,35.014,34.242,5.993
4185.044,35.313,34.871,6.743
4186.007,33.710,35.503,6.728
4186.972,35.511,35.808,6.142
4187.936,33.568,35.159,5.340
4188.901,38.386,35.803,4.965
4189.865,42.458,35.936,5.271
4190.829,38.914,35.885,5.648
4191.795,40.767,36.104,5.300
4192.759,34.072,36.399,5.931
4193.726,35.697,36.383,6.128
4194.691,34.700,36.316,5.864
4195.658,36.226,36.577,5.680
4196.624,32.252,35.883,5.841
4197.589,36.028,35.039,5.664
4198.557,36.884,35.187,4.960
4199.523,35.526,35.289,4.557
4200.491,36.850,35.338,4.741
4201.458,36.659,35.582,5.064
4202.426,33.637,35.628,5.385
4203.393,33.678,35.194,5.538
4204.360,35.144,34.271,5.191
4205.330,35.381,33.040,4.776
4206.297,33.724,31.924,5.115
4207.267,31.830,31.201,5.822
4208.235,26.876,31.019,6.241
4209.205,35.301,31.189,6.115
4210.174,36.332,31.880,5.623
4211.142,35.728,33.708,5.428
4212.113,34.774,35.234,5.616
4213.082,32.334,35.876,5.656
4214.054,35.002,36.709,5.432
4215.023,36.663,36.950,5.375
4215.995,37.052,35.950,5.265
4216.965,34.420,35.474,5.308
4217.935,35.872,34.960,5.596
4218.908,31.051,33.550,5.372
4219.878,34.338,31.648,4.931
4220.852,31.051,30.488,4.932
4221.822,27.758,30.766,5.390
4222.796,30.556,31.694,5.760
4223.768,33.111,32.671,5.715
4224.739,31.695,33.845,5.238
4225.713,32.720,35.147,4.718
4226.686,36.117,36.029,4.408
4227.660,32.631,35.983,4.106
4228.633,33.827,35.211,4.010
4229.608,32.278,34.509,4.931
4230.581,34.534,34.008,5.643
4231.554,33.361,33.129,5.356
4232.530,34.137,32.413,5.271
4233.503,32.648,32.518,5.664
4234.480,32.484,32.735,5.697
4235.454,33.786,32.568,5.177
4236.431,33.238,33.028,4.869
4237.405,32.433,32.789,4.987
4238.380,32.823,32.046,5.148
4239.357,33.159,31.601,5.350
4240.333,31.823,30.909,5.475
4241.311,30.460,30.826,5.337
4242.286,35.063,31.763,5.098
4243.264,32.633,32.614,4.750
4244.241,34.198,32.843,4.651
4245.217,33.856,32.985,5.150
4246.196,37.827,33.670,6.139
4247.173,36.561,33.463,6.891
4248.152,32.484,32.993,6.886
4249.129,34.409,32.761,6.192
4250.109,30.113,32.830,6.129
4251.087,32.282,32.762,5.512
4252.065,39.248,32.015,5.436
4253.045,34.962,31.491,6.210
4254.024,32.189,31.054,6.298
4255.005,45.344,31.319,5.680
4255.983,36.336,32.260,5.916
4256.965,34.249,33.361,6.581
4257.944,36.973,34.379,6.923
4258.926,34.874,35.151,6.632
4259.906,33.511,35.421,6.065
4260.886,34.274,35.468,5.352
4261.869,33.845,35.362,4.898
4262.849,35.047,35.513,5.184
4263.832,37.138,36.695,5.873
4264.813,36.191,37.152,5.982
4265.796,35.763,37.294,5.750
4266.778,38.844,37.697,5.864
4267.759,41.617,37.629,6.225
4268.743,38.865,36.702,6.186
4269.726,35.824,36.222,5.711
4270.710,34.220,35.491,5.215
4271.692,35.339,34.379,5.025
4272.677,35.901,33.683,5.255
4273.661,32.617,32.686,5.585
4274.644,32.175,30.804,5.769
4275.629,32.250,29.524,5.559
4276.613,31.097,28.764,5.247
4277.599,31.695,28.209,5.557
4278.583,33.007,27.406,5.816
4279.570,30.383,26.724,5.605
4280.554,28.596,26.804,5.561
4281.539,31.419,27.637,5.643
4282.526,31.173,28.897,5.720
4283.512,30.497,29.770,5.834
4284.499,32.948,30.715,5.702
4285.485,34.992,31.897,5.326
4286.473,34.071,32.691,5.297
4287.459,30.729,32.469,5.691
4288.445,32.557,32.613,5.673
4289.435,32.281,33.337,4.894
4290.421,35.077,33.773,4.536
4291.411,33.140,33.972,5.084
4292.398,35.106,34.531,5.837
4293.388,35.194,35.326,5.955
4294.375,31.306,35.642,5.557
4295.363,33.438,35.948,5.271
4296.354,36.632,35.474,5.377
4297.342,34.902,34.651,5.643
4298.333,33.519,34.447,5.455
4299.322,34.630,34.596,5.000
4300.313,37.571,34.519,5.027
4301.303,36.320,34.929,4.790
4302.292,34.827,35.180,3.854
4303.284,33.937,35.243,4.073
4304.274,36.316,35.400,4.835
4305.267,36.129,35.297,5.085
4306.257,34.802,35.232,5.178
4307.250,34.265,34.562,5.257
4308.241,34.938,33.937,5.056
4309.232,33.164,33.493,4.696
4310.226,29.359,32.882,4.703
4311.217,29.670,32.295,5.219
4312.211,32.838,32.555,5.882
4313.204,33.125,32.985,6.184
4314.198,33.253,33.686,6.419
4315.190,33.922,34.553,7.513
4316.184,33.193,35.434,7.427
4317.179,33.130,36.370,7.091
4318.172,33.217,36.189,7.336
4319.167,34.239,36.477,7.065
4320.161,33.348,36.137,6.863
4321.157,32.546,34.712,6.994
4322.151,34.060,33.175,6.668
4323.146,33.430,32.601,5.798
4324.143,30.157,32.367,5.390
4325.138,30.740,32.693,5.294
4326.135,30.585,33.445,4.992
4327.130,30.663,34.294,4.920
4328.128,33.095,34.696,5.153
4329.124,31.706,34.108,5.779
4330.120,30.090,33.281,6.498
4331.118,31.894,33.181,6.286
4332.114,32.166,33.193,5.572
4333.113,33.115,33.160,5.584
4334.110,30.529,33.090,5.933
4335.110,29.659,32.619,5.871
4336.107,31.578,33.306,5.608
4337.107,30.857,33.519,5.626
4338.104,33.463,33.919,5.396
4339.103,32.866,34.720,4.903
4340.103,34.117,35.494,4.811
4341.102,34.999,36.221,5.287
4342.103,32.009,36.505,5.423
4343.102,32.773,36.861,4.958
4344.103,38.410,37.004,4.939
4345.103,34.614,36.828,5.629
4346.102,34.479,36.348,6.638
4347.104,34.361,35.449,7.340
4348.104,32.664,35.003,7.547
4349.107,32.770,34.683,7.668
4350.107,32.729,34.568,7.446
4351.110,34.685,34.387,6.325
4352.111,37.282,33.650,5.154
4353.113,31.619,32.480,5.095
4354.117,30.802,31.998,5.185
4355.118,32.843,31.891,5.261
4356.123,33.489,32.073,6.867
4357.125,31.492,32.304,12.582
4358.129,29.948,32.518,24.077
4359.132,29.473,33.125,33.992
4360.135,33.350,33.584,32.350
4361.140,34.442,33.577,21.969
4362.144,32.753,33.740,13.035
4363.149,32.597,33.918,9.033
4364.153,33.357,33.887,7.466
4365.159,36.726,34.373,7.048
4366.164,31.312,34.703,7.190
4367.168,32.882,34.796,7.329
4368.175,36.129,34.666,6.772
4369.180,31.994,34.794,6.481
4370.188,34.604,35.031,6.512
4371.193,34.004,34.406,6.624
4372.201,35.388,35.439,6.739
4373.207,37.689,35.654,6.580
4374.213,35.189,35.866,6.054
4375.221,33.744,36.233,6.237
4376.228,33.237,36.019,6.900
4377.237,31.331,35.402,6.807
4378.244,34.227,34.431,6.242
4379.253,34.892,33.410,6.388
4380.261,35.339,32.612,6.759
4381.269,31.227,32.179,6.015
4382.279,31.867,32.189,5.967
4383.287,30.965,32.636,5.748
4384.298,31.657,33.084,5.102
4385.307,31.717,33.621,4.736
4386.318,34.045,34.449,4.986
4387.327,37.609,35.406,5.383
4388.336,35.672,36.240,5.536
4389.348,35.210,37.010,5.693
4390.358,38.924,37.625,6.019
4391.370,37.698,37.822,6.071
4392.380,35.578,37.666,5.922
4393.394,35.181,37.607,5.766
4394.404,34.618,37.726,5.427
4395.415,36.630,37.268,5.840
4396.429,34.466,36.515,5.835
4397.440,35.531,36.022,5.804
4398.454,33.360,36.253,6.341
4399.466,36.345,36.664,6.355
4400.480,37.953,36.895,6.485
4401.493,36.632,37.830,6.719
4402.505,36.524,38.594,6.772
4403.521,38.269,39.129,6.832
4404.534,38.942,38.391,6.901
4405.549,37.575,37.061,6.572
4406.562,35.831,35.892,5.861
4407.579,33.019,33.493,6.310
4408.593,29.185,31.000,7.366
4409.607,28.292,29.725,7.804
4410.624,28.231,29.547,7.986
4411.639,30.936,30.405,7.634
4412.656,29.116,32.297,7.514
4413.671,30.813,34.570,7.626
4414.688,33.822,36.393,7.644
4415.704,35.263,36.769,7.739
4416.723,34.941,36.841,7.694
4417.739,36.620,37.004,7.081
4418.755,35.538,36.754,6.621
4419.774,32.782,36.142,6.993
4420.791,36.029,36.174,7.980
4421.810,33.056,35.985,8.009
4422.827,36.866,36.533,7.294
4423.847,35.710,37.632,6.820
4424.865,36.640,38.232,6.243
4425.883,40.632,38.435,6.500
4426.903,41.591,39.143,6.377
4427.922,43.224,39.780,6.428
4428.943,39.549,40.268,6.801
4429.962,37.788,40.303,6.020
4430.983,39.940,39.483,5.553
4432.002,39.310,38.102,6.023
4433.022,37.530,37.241,6.459
4434.044,37.419,36.378,6.296
4435.064,35.795,35.909,5.745
4436.087,34.297,35.749,5.433
4437.108,32.998,35.710,5.852
4438.131,34.281,36.304,6.569
4439.152,32.566,36.780,6.666
4440.173,32.330,36.950,6.834
4441.197,36.069,37.183,6.388
4442.219,37.866,37.236,5.628
4443.243,34.292,36.725,5.393
4444.265,32.949,36.190,5.718
4445.290,35.183,36.405,6.215
4446.312,34.757,36.693,6.348
4447.335,37.137,37.745,6.496
4448.361,38.205,39.152,6.602
4449.384,36.410,39.992,6.123
4450.411,40.251,40.588,5.813
4451.434,33.613,40.918,6.137
4452.461,36.669,40.055,6.173
4453.485,38.385,38.361,5.653
4454.510,36.095,36.419,5.373
4455.537,32.830,34.729,5.157
4456.562,33.060,33.617,5.235
4457.589,32.453,32.331,5.496
4458.615,30.501,32.548,5.577
4459.643,30.333,32.989,5.555
4460.669,32.780,33.530,5.386
4461.695,34.299,35.078,5.114
4462.724,31.621,37.032,5.267
4463.750,31.283,37.803,5.691
4464.780,35.522,37.986,5.792
4465.807,35.315,37.925,5.727
4466.837,35.578,37.844,5.804
4467.864,36.271,37.766,5.805
4468.892,35.669,37.333,5.566
4469.923,35.429,36.784,5.255
4470.951,37.083,36.802,5.417
4471.982,34.318,36.170,5.528
4473.011,35.017,35.094,5.455
4474.042,33.909,34.534,5.814
4475.072,32.151,33.950,5.965
4476.101,32.930,33.133,5.894
4477.133,32.531,32.966,6.095
4478.163,30.326,33.449,6.449
4479.196,31.034,34.173,6.373
4480.227,32.933,34.621,5.934
4481.259,30.329,34.428,5.299
4482.291,28.314,34.046,5.108
4483.321,29.825,33.014,5.849
4484.355,27.957,31.509,6.319
4485.387,30.150,29.964,6.303
4486.421,29.365,28.659,6.190
4487.454,24.123,27.672,5.806
4488.488,25.996,27.481,5.763
4489.521,28.122,27.500,5.774
4490.554,26.255,27.316,5.703
4491.589,25.151,27.202,5.709
4492.623,26.135,27.299,6.172
4493.658,25.353,26.904,6.813
4494.692,24.656,26.449,6.773
4495.729,25.694,26.683,6.163
4496.763,26.176,27.176,5.750
4497.800,27.596,28.283,5.860
4498.834,28.339,30.301,6.248
4499.870,33.840,32.050,6.360
4500.907,33.195,34.151,6.267
4501.942,34.853,36.906,6.259
4502.980,37.654,39.262,6.334
4504.017,38.607,41.446,6.447
4505.055,43.779,43.542,6.780
4506.091,40.954,43.626,6.537
4507.128,40.793,43.079,6.339
4508.167,42.040,42.162,6.238
4509.205,40.792,40.717,5.809
4510.245,37.186,38.617,5.679
4511.282,34.396,36.292,5.968
4512.322,34.770,34.884,5.900
4513.360,35.539,34.630,5.645
4514.398,34.746,35.162,5.879
4515.439,33.835,36.733,5.818
4516.479,37.740,38.863,5.737
4517.520,38.634,40.469,6.154
4518.559,43.512,41.196,5.695
4519.601,40.806,42.242,5.732
4520.641,42.983,42.159,6.280
4521.681,44.083,42.516,6.120
4522.724,45.531,42.584,6.170
4523.764,43.237,40.732,6.332
4524.807,42.123,38.717,6.614
4525.848,42.654,37.865,6.344
4526.892,42.056,36.033,6.405
4527.933,40.492,34.437,6.465
4528.975,40.231,34.214,6.596
4530.019,42.033,35.090,6.934
4531.061,43.382,36.232,6.858
4532.106,43.145,37.554,6.990
4533.149,40.643,37.808,7.012
4534.194,43.024,38.658,6.320
4535.237,43.935,40.165,6.355
4536.280,43.502,41.021,6.466
4537.327,38.907,41.276,6.511
4538.370,41.063,41.170,6.543
4539.417,37.393,40.601,6.987
4540.461,39.987,39.460,6.579
4541.508,39.310,38.544,6.272
4542.553,39.017,38.769,6.480
4543.598,42.072,39.732,6.670
4544.646,42.564,40.549,6.882
4545.691,41.302,41.776,6.848
4546.739,40.732,42.697,6.673
4547.785,41.076,42.835,7.045
4548.834,42.898,42.760,6.775
4549.880,43.221,43.587,5.957
4550.927,46.181,44.611,5.983
4551.977,42.832,45.058,6.208
4553.024,44.868,45.656,6.757
4554.074,45.762,46.185,6.917
4555.122,45.293,45.766,6.438
4556.172,44.447,44.696,5.879
4557.220,44.300,44.132,5.206
4558.269,42.920,43.460,5.611
4559.319,42.848,42.915,6.178
4560.368,44.917,42.484,6.148
4561.420,45.836,41.986,6.261
4562.469,42.528,41.645,6.219
4563.521,39.494,40.870,5.940
4564.571,40.141,40.526,5.984
4565.621,38.720,40.668,5.970
4566.674,40.018,41.231,6.018
4567.725,42.352,41.781,6.273
4568.778,38.911,41.324,6.161
4569.829,38.889,40.979,6.256
4570.883,36.115,40.079,6.180
4571.934,33.493,38.168,6.074
4572.989,39.256,36.063,5.986
4574.041,34.156,34.701,6.474
4575.093,35.460,33.883,6.578
4576.148,34.738,34.907,6.049
4577.201,35.058,36.176,5.536
4578.256,37.384,37.512,5.666
4579.309,38.056,38.578,6.412
4580.365,37.481,39.072,6.861
4581.419,39.262,39.799,6.559
4582.473,40.158,40.520,6.091
4583.530,37.722,40.754,6.435
4584.584,39.894,41.266,7.013
4585.641,40.591,42.000,6.387
4586.696,44.601,42.497,6.040
4587.754,41.943,43.137,6.220
4588.809,42.408,43.006,5.857
4589.865,41.438,43.098,5.968
4590.923,41.477,42.951,6.111
4591.979,39.961,42.227,5.933
4593.039,41.136,41.344,5.711
4594.095,41.398,40.805,5.651
4595.154,40.640,39.915,5.584
4596.211,39.923,39.000,5.052
