Wavelength,Flux,BestFit,SkyFlux
4601.506,15.691,14.200,7.836
4602.567,15.023,14.428,7.610
4603.625,15.205,14.527,7.872
4604.685,16.334,14.554,8.262
4605.747,17.747,14.441,8.305
4606.806,16.813,13.972,8.022
4607.869,13.273,13.226,7.975
4608.929,12.621,12.661,8.367
4609.991,13.486,12.433,9.143
4611.052,10.782,12.598,9.477
4612.113,11.207,12.991,8.941
4613.176,12.672,13.329,8.251
4614.237,13.574,13.642,7.955
4615.301,14.391,13.744,7.768
4616.363,12.945,13.984,7.827
4617.428,12.457,14.151,8.513
4618.490,13.808,14.167,8.589
4619.552,13.081,14.295,8.414
4620.618,14.505,14.348,8.285
4621.681,16.434,14.365,8.638
4622.747,14.919,14.754,9.057
4623.810,11.568,14.988,8.716
4624.876,13.062,14.872,8.129
4625.940,18.051,14.811,8.076
4627.004,15.055,14.463,8.138
4628.071,15.471,14.378,8.534
4629.136,15.890,14.355,8.641
4630.203,13.172,14.137,8.534
4631.269,13.022,13.745,8.310
4632.336,13.829,13.544,8.132
4633.402,14.600,13.909,8.318
4634.468,14.284,14.011,8.311
4635.537,14.293,14.172,8.260
4636.603,17.334,14.516,8.136
4637.672,17.468,14.915,8.130
4638.739,15.627,15.195,8.271
4639.809,15.155,15.220,8.137
4640.876,16.271,15.000,8.161
4641.944,13.849,14.854,8.380
4643.014,13.561,14.733,8.507
4644.083,15.528,14.621,8.067
4645.153,14.758,14.732,7.822
4646.222,13.486,15.090,8.233
4647.293,15.851,15.364,8.079
4648.362,17.531,15.391,7.473
4649.432,14.473,15.272,7.657
4650.504,14.171,15.128,7.920
4651.574,15.040,15.041,7.862
4652.646,15.154,15.150,8.522
4653.717,15.876,15.121,8.704
4654.790,14.698,15.036,8.504
4655.861,14.348,15.001,8.745
4656.935,15.288,15.007,8.938
4658.006,16.205,14.990,9.479
4659.077,11.621,14.998,10.034
4660.152,14.499,14.957,10.432
4661.224,15.893,14.864,10.517
4662.298,15.440,14.674,10.429
4663.371,13.763,14.525,10.392
4664.446,14.730,14.682,9.774
4665.520,16.976,15.033,9.949
4666.593,16.841,15.326,10.297
4667.669,15.958,15.484,9.859
4668.743,16.021,15.512,9.700
4669.819,16.516,15.365,9.839
4670.894,16.140,15.073,10.336
4671.971,14.028,15.050,11.010
4673.045,13.640,15.248,11.258
4674.121,16.523,15.516,11.183
4675.198,16.910,15.703,10.577
4676.274,16.258,15.817,10.331
4677.352,17.271,15.933,10.434
4678.428,15.739,15.877,10.199
4679.507,17.461,15.887,9.786
4680.583,14.898,15.789,9.588
4681.660,15.570,15.504,9.220
4682.740,13.869,15.126,9.062
4683.817,15.797,14.794,9.656
4684.897,11.633,14.524,10.100
4685.975,13.075,14.366,9.846
4687.056,15.898,14.409,9.489
4688.134,14.184,14.367,9.496
4689.212,14.878,14.180,8.933
4690.293,15.816,14.160,8.885
4691.373,14.980,14.320,8.995
4692.455,13.987,14.606,8.666
4693.534,14.691,14.807,8.777
4694.616,15.968,14.917,8.898
4695.696,17.107,15.022,9.132
4696.776,14.629,15.089,9.598
4697.859,15.605,14.953,9.371
4698.940,13.403,15.042,8.258
4700.024,14.302,15.288,7.754
4701.105,15.315,15.664,8.158
4702.189,14.400,16.025,8.378
4703.271,15.143,16.115,8.432
4704.353,18.225,16.077,8.236
4705.438,17.576,16.214,8.372
4706.520,17.047,16.318,8.675
4707.605,16.458,16.373,8.555
4708.688,16.386,16.299,8.684
4709.774,17.369,15.964,8.952
4710.858,16.146,15.705,9.045
4711.941,13.429,15.312,8.967
4713.028,13.389,15.266,8.852
4714.112,16.014,15.605,8.675
4715.199,16.242,16.002,8.661
4716.284,15.314,16.194,8.780
4717.372,16.243,16.330,8.316
4718.457,17.876,16.226,8.136
4719.542,17.094,15.925,8.882
4720.631,14.585,15.716,9.061
4721.717,14.394,15.684,8.708
4722.806,15.761,15.669,8.646
4723.892,15.574,15.748,8.720
4724.981,16.128,15.723,8.761
4726.068,16.134,15.547,8.608
4727.155,15.441,15.425,8.212
4728.246,16.111,15.585,8.046
4729.333,16.575,15.977,8.501
4730.424,15.409,16.116,9.110
4731.512,14.801,16.217,8.944
4732.603,15.852,16.264,8.468
4733.692,14.918,16.360,8.448
4734.781,16.213,16.646,8.870
4735.873,17.742,17.054,9.286
4736.962,17.783,17.163,8.968
4738.055,17.771,17.124,8.976
4739.145,17.724,17.013,9.326
4740.237,16.031,16.943,9.173
4741.328,15.550,16.897,9.293
4742.421,17.451,16.779,9.442
4743.512,17.943,16.793,9.381
4744.604,18.460,16.706,9.683
4745.697,17.173,16.567,9.750
4746.789,15.755,16.396,9.015
4747.884,17.142,16.240,8.429
4748.976,16.075,16.203,8.668
4750.071,15.207,16.252,8.903
4751.164,15.622,16.226,8.779
4752.257,15.861,16.279,8.760
4753.353,17.406,16.417,8.555
4754.446,17.704,16.476,8.907
4755.542,15.919,16.284,9.024
4756.637,16.769,15.936,8.191
4757.733,16.119,15.712,8.258
4758.828,15.703,15.389,8.124
4759.923,14.985,14.974,8.014
4761.021,11.975,14.677,8.436
4762.116,14.763,14.638,8.090
4763.214,15.947,14.680,7.776
4764.310,13.391,14.693,7.761
4765.408,13.804,14.855,7.753
4766.504,15.175,14.889,7.712
4767.601,15.125,14.780,7.600
4768.700,13.233,14.948,7.701
4769.797,13.066,15.269,7.931
4770.897,15.584,15.693,7.977
4771.995,17.550,16.027,7.896
4773.095,15.707,16.132,7.928
4774.193,14.977,16.065,7.664
4775.292,15.319,16.054,7.859
4776.393,14.987,16.187,8.390
4777.492,16.119,16.107,8.636
4778.593,16.585,15.962,8.786
4779.692,15.698,15.882,8.972
4780.795,16.049,15.842,8.685
4781.895,15.477,15.729,8.118
4782.995,14.451,15.515,8.114
4784.098,16.185,15.421,8.164
4785.198,15.185,15.473,7.833
4786.302,14.404,15.542,7.920
4787.403,15.333,15.570,7.997
4788.507,15.233,15.612,7.943
4789.608,15.315,15.679,7.784
4790.710,15.940,15.986,7.897
4791.815,14.406,16.211,8.317
4792.917,14.219,16.461,8.401
4794.022,15.836,16.687,8.357
4795.125,17.123,16.632,8.153
4796.231,17.331,16.793,8.195
4797.334,16.623,16.660,8.322
4798.438,16.048,16.466,8.334
4799.544,16.054,16.280,8.171
4800.649,15.857,16.196,7.779
4801.756,14.614,16.417,7.814
4802.860,16.209,16.698,8.051
4803.968,18.967,16.630,7.866
4805.073,17.876,16.635,8.037
4806.178,16.058,16.595,8.303
4807.287,14.965,16.466,7.839
4808.393,16.324,16.565,7.683
4809.501,17.317,16.649,7.898
4810.608,16.797,16.587,8.104
4811.717,16.164,16.631,8.589
4812.824,16.052,16.571,8.577
4813.931,16.559,16.322,8.158
4815.042,15.388,16.137,8.287
4816.149,13.971,15.906,8.711
4817.260,14.906,15.896,8.780
4818.368,15.892,15.796,9.197
4819.479,16.180,15.711,9.435
4820.588,16.445,15.811,9.344
4821.697,16.548,15.954,9.866
4822.809,16.459,15.962,9.910
4823.918,16.486,16.304,9.467
4825.030,16.772,16.500,9.123
4826.140,17.253,16.428,9.016
4827.253,16.686,16.238,9.026
4828.364,15.321,16.067,9.069
4829.477,14.709,16.023,9.429
4830.588,14.971,15.929,9.348
4831.699,15.993,15.861,9.139
4832.813,16.704,15.864,9.118
4833.925,16.804,15.941,9.624
4835.040,16.600,16.053,9.598
4836.152,16.503,16.062,9.079
4837.268,16.693,15.992,8.937
4838.380,16.642,16.005,9.102
4839.494,16.180,16.170,9.401
4840.609,15.526,16.320,9.644
4841.723,15.441,16.268,9.145
4842.839,16.722,16.376,8.892
4843.954,17.401,16.623,8.986
4845.071,16.626,16.783,8.723
4846.185,16.124,16.938,8.654
4847.300,16.417,17.114,9.114
4848.418,16.240,17.129,9.218
4849.533,16.164,17.037,8.495
4850.651,16.810,16.939,7.957
4851.768,16.775,16.837,8.038
4852.886,14.886,16.881,8.616
4854.002,14.866,17.010,8.555
4855.119,16.649,16.949,7.923
4856.239,17.913,16.861,7.494
4857.356,17.975,16.852,7.273
4858.476,15.770,16.867,7.210
4859.594,15.185,16.923,7.020
4860.714,17.459,17.039,7.154
4861.833,18.764,17.112,8.015
4862.951,17.610,16.959,9.169
4864.072,16.916,16.973,8.631
4865.191,17.393,16.911,7.321
4866.313,17.821,16.821,7.145
4867.433,17.905,16.773,7.596
4868.555,17.382,16.709,7.684
4869.675,16.652,16.871,7.974
4870.795,16.338,16.750,8.231
4871.919,16.295,16.620,7.295
4873.040,16.267,16.458,6.900
4874.163,16.279,16.304,7.248
4875.285,16.364,16.361,7.447
4876.409,15.972,16.214,7.862
4877.531,14.657,16.111,8.180
4878.653,13.791,16.001,8.241
4879.778,14.863,16.031,8.386
4880.900,16.411,16.162,8.574
4882.026,16.322,16.107,8.670
4883.149,15.521,16.050,8.748
4884.275,15.591,15.734,8.551
4885.398,14.832,15.534,8.004
4886.522,13.052,15.422,7.736
4887.649,13.109,15.388,7.983
4888.773,15.713,15.627,7.946
4889.901,17.268,15.812,8.274
4891.026,16.396,15.999,8.425
4892.154,15.647,16.144,8.316
4893.279,16.336,16.133,8.455
4894.405,16.875,16.035,8.330
4895.534,16.187,16.092,8.042
4896.660,15.247,16.275,8.364
4897.789,14.937,16.596,8.595
4898.916,15.084,16.783,8.365
4900.045,15.482,16.862,8.152
4901.172,16.122,16.808,8.050
4902.300,16.987,16.484,8.054
4903.431,17.661,16.227,8.186
4904.559,17.275,15.888,8.465
4905.689,15.807,15.623,8.565
4906.818,14.187,15.347,8.578
4907.950,13.146,15.072,8.517
4909.079,13.222,15.063,8.688
4910.208,14.980,15.288,8.404
4911.340,16.416,15.673,8.200
4912.470,15.877,15.881,8.370
4913.603,16.895,15.964,8.384
4914.733,16.500,16.064,8.341
4915.867,14.480,16.155,8.623
4916.998,14.323,16.209,8.893
4918.131,16.609,16.142,8.390
4919.263,17.942,16.168,7.849
4920.395,17.256,16.136,7.597
4921.529,15.404,15.962,7.397
4922.661,15.826,15.892,7.521
4923.796,16.855,15.995,8.508
4924.929,17.418,16.119,8.783
4926.065,17.288,16.286,8.734
4927.198,17.078,16.383,8.680
4928.332,17.229,16.332,8.317
4929.468,17.569,16.242,8.260
4930.602,16.112,16.257,8.438
4931.739,15.690,16.179,8.309
4932.874,16.940,16.111,8.234
4934.011,17.396,16.071,8.467
4935.146,17.244,16.118,8.157
4936.281,16.834,16.295,8.041
4937.419,16.173,16.228,8.680
4938.556,15.840,16.286,9.132
4939.694,15.883,16.140,9.001
4940.831,15.947,15.843,8.443
4941.970,16.300,15.686,8.082
4943.107,16.811,15.731,8.245
4944.244,17.004,15.624,8.438
4945.384,16.617,15.571,7.944
4946.522,15.750,15.537,7.929
4947.663,15.011,15.560,8.207
4948.801,14.609,15.621,8.490
4949.942,14.910,15.613,8.761
4951.081,15.873,15.633,8.411
4952.220,17.479,15.671,8.224
4953.362,18.744,15.821,8.639
4954.501,17.204,15.974,9.296
4955.644,16.568,16.035,9.536
4956.784,16.530,16.050,8.748
4957.927,13.926,16.024,7.782
4959.067,15.595,16.286,7.726
4960.208,17.787,16.521,8.486
4961.352,17.349,16.620,8.791
4962.493,16.523,16.715,8.796
4963.638,16.515,16.904,8.670
4964.779,17.385,16.957,8.671
4965.924,17.546,16.931,9.298
4967.067,17.234,16.890,9.275
4968.209,17.789,16.812,9.434
4969.355,17.722,16.608,9.737
4970.498,16.547,16.242,9.411
4971.645,15.553,15.908,9.576
4972.788,15.146,15.711,10.463
4973.935,15.253,15.692,10.803
4975.079,14.717,15.819,10.876
4976.224,14.380,15.989,10.924
4977.371,15.285,16.104,11.145
4978.516,16.072,16.206,11.905
4979.664,16.404,16.277,12.915
4980.810,15.969,16.285,13.227
4981.958,15.571,16.317,13.755
4983.104,15.451,16.423,13.352
4984.251,15.941,16.511,13.103
4985.400,16.409,16.498,13.454
4986.547,16.518,16.479,13.058
4987.697,15.490,16.558,12.711
4988.844,15.656,16.666,12.960
4989.995,18.119,16.782,12.056
4991.143,15.313,16.953,11.509
4992.291,15.014,16.970,11.356
4993.442,16.154,16.906,11.322
4994.591,17.595,16.935,10.990
4995.743,16.130,16.890,10.205
4996.892,14.939,16.732,9.612
4998.044,15.120,16.670,9.445
4999.194,16.932,16.457,9.350
5000.344,15.281,16.328,9.161
5001.497,16.342,16.414,8.706
5002.647,16.831,16.455,8.499
5003.801,16.922,16.404,8.289
5004.952,16.430,16.494,7.821
5006.106,16.432,16.302,7.659
5007.258,17.982,16.164,8.039
5008.413,15.894,15.888,8.221
5009.565,14.418,15.675,8.337
5010.717,15.208,15.714,8.544
5011.873,14.277,15.794,8.496
5013.026,15.510,15.748,7.853
5014.182,17.226,15.921,7.184
5015.335,16.534,16.201,7.347
5016.492,16.867,16.392,7.931
5017.646,16.786,16.440,8.179
5018.800,15.958,16.463,7.697
5019.958,16.028,16.597,7.509
5021.112,16.964,16.801,7.995
5022.270,17.281,16.836,8.033
5023.426,16.495,16.794,7.728
5024.584,16.163,16.763,7.545
5025.740,17.480,16.649,7.535
5026.896,17.115,16.607,7.574
5028.055,15.448,16.350,7.490
5029.212,14.934,16.255,7.799
5030.372,16.818,16.287,7.907
5031.529,16.610,16.233,7.631
5032.689,15.286,16.128,7.921
5033.847,13.921,16.148,8.264
5035.005,15.012,16.090,8.168
5036.166,16.678,16.190,7.735
5037.325,17.182,16.327,7.415
5038.486,16.709,16.432,7.645
5039.646,16.497,16.714,7.741
5040.808,19.463,16.963,7.194
5041.967,17.082,17.031,6.896
5043.127,16.258,17.143,7.094
5044.290,16.919,17.040,7.417
5045.450,16.910,16.711,7.679
5046.614,15.646,16.648,7.820
5047.775,16.353,16.597,7.738
5048.939,17.300,16.602,7.222
5050.100,18.547,16.773,7.339
5051.262,18.199,16.808,7.500
5052.427,16.984,16.608,7.254
5053.589,15.989,16.520,7.430
5054.754,17.007,16.463,7.580
5055.917,16.691,16.386,7.272
5057.083,16.247,16.402,7.634
5058.247,16.758,16.466,8.030
5059.410,16.119,16.526,7.963
5060.577,15.305,16.613,7.918
5061.741,16.556,16.639,7.944
5062.908,15.641,16.697,8.136
5064.073,16.258,16.827,7.952
5065.241,17.017,16.918,7.627
5066.406,17.275,16.961,7.689
5067.572,16.497,17.042,7.531
5068.740,15.834,16.876,7.630
5069.906,16.999,16.701,8.019
5071.075,17.590,16.518,8.471
5072.242,16.313,16.379,8.357
5073.412,15.868,16.348,7.503
5074.579,17.611,16.397,7.109
5075.746,17.159,16.434,7.717
5076.917,16.388,16.357,8.018
5078.084,17.195,16.200,7.989
5079.255,16.450,16.120,7.910
5080.424,14.915,16.137,7.819
5081.596,16.687,16.126,8.007
5082.765,17.765,16.252,8.765
5083.934,17.032,16.400,9.788
5085.106,16.703,16.282,9.786
5086.276,16.971,16.176,9.815
5087.449,17.093,16.216,10.354
5088.619,17.666,16.062,9.970
5089.792,15.552,15.924,8.939
5090.963,16.099,15.939,8.301
5092.135,14.040,15.881,8.237
5093.309,14.788,15.859,8.188
5094.480,17.554,15.956,7.611
5095.655,16.855,15.986,7.676
5096.828,15.457,15.976,7.479
5098.003,14.299,15.822,7.534
5099.176,14.701,15.654,7.867
5100.352,16.203,15.645,8.205
5101.525,15.519,15.693,8.896
5102.699,16.707,15.455,8.471
5103.875,13.644,15.067,7.784
5105.049,15.997,14.786,7.534
5106.227,15.556,14.518,7.409
5107.401,13.685,14.254,7.310
5108.579,14.213,14.883,7.147
5109.754,14.944,18.104,7.267
5110.930,19.497,23.718,7.430
5112.108,23.007,25.808,7.251
5113.284,20.899,22.323,7.600
5114.463,13.440,17.114,8.090
5115.640,14.016,14.404,7.821
5116.820,14.669,14.401,7.414
5117.997,15.855,14.380,7.634
5119.174,15.109,14.500,7.833
5120.354,14.904,14.548,7.816
5121.533,15.457,14.514,7.666
5122.713,13.500,14.534,7.191
5123.892,14.890,14.651,6.901
5125.074,14.725,14.836,6.963
5126.252,15.452,15.144,7.011
5127.432,14.296,15.323,6.718
5128.614,15.457,15.464,6.939
5129.794,16.260,15.700,7.246
5130.977,15.184,15.885,7.274
5132.157,16.744,15.873,7.476
5133.341,16.094,15.751,7.781
5134.522,15.901,15.673,7.835
5135.703,16.366,15.584,7.869
5136.887,14.958,15.441,8.033
5138.069,14.619,15.350,7.930
5139.254,14.073,15.297,7.881
5140.436,13.744,15.293,7.826
5141.622,13.957,15.235,7.854
5142.804,13.924,15.221,8.100
5143.987,14.563,15.411,8.092
5145.174,17.080,15.834,7.817
5146.357,17.327,16.332,7.920
5147.544,15.335,16.712,8.364
5148.728,16.874,16.981,8.486
5149.916,16.821,17.038,8.703
5151.100,13.941,16.833,9.290
5152.285,15.775,16.562,9.456
5153.473,16.818,16.494,9.519
5154.659,16.332,16.502,10.529
5155.848,15.682,16.454,10.933
5157.034,16.123,16.505,10.235
5158.223,16.975,16.702,9.213
5159.410,16.108,16.768,8.691
5160.596,17.046,16.599,8.304
5161.786,14.619,16.299,7.856
5162.974,14.508,16.139,7.933
5164.165,16.144,16.068,7.712
5165.353,14.135,16.107,7.521
5166.543,16.995,16.387,7.416
5167.732,16.333,16.327,6.624
5168.921,16.047,16.427,6.343
5170.113,16.671,16.256,6.773
5171.302,14.680,15.743,7.017
5172.495,13.482,15.163,6.409
5173.685,12.803,14.828,6.050
5174.878,13.317,15.004,6.370
5176.068,14.538,15.261,7.042
5177.259,15.498,15.433,7.755
5178.453,16.245,15.663,7.997
5179.644,13.995,16.025,7.741
5180.838,16.619,16.365,7.741
5182.030,15.651,16.663,7.513
5183.225,16.724,16.900,6.547
5184.417,16.037,16.903,5.824
5185.610,16.442,16.761,6.051
5186.806,16.936,16.534,6.838
5188.000,14.904,16.179,8.220
5189.196,15.496,16.112,9.451
5190.390,15.319,16.047,9.307
5191.586,15.306,15.829,8.747
5192.781,14.650,15.710,8.041
5193.978,14.614,15.838,7.357
5195.173,14.971,16.045,7.522
5196.368,17.488,16.444,7.455
5197.566,18.424,16.697,8.062
5198.762,15.647,16.828,9.930
5199.961,16.034,16.922,11.414
5201.157,18.026,17.031,11.031
5202.356,17.159,17.147,10.018
5203.553,18.243,17.142,10.569
5204.750,18.803,17.182,10.082
5205.951,17.595,17.238,8.411
5207.148,17.595,17.100,7.059
5208.349,16.883,16.887,6.760
5209.547,17.968,16.909,7.653
5210.749,18.169,16.514,7.952
5211.947,16.779,17.183,8.176
5213.146,20.374,19.000,7.949
5214.348,27.042,20.570,7.372
5215.548,27.408,20.393,7.899
5216.750,22.355,18.447,7.683
5217.951,17.448,17.040,7.866
5219.154,17.473,16.555,8.779
5220.354,15.404,16.437,8.666
5221.556,15.300,16.185,8.018
5222.760,15.551,15.882,7.784
5223.961,12.982,15.979,8.585
5225.166,14.843,16.046,9.960
5226.368,16.060,16.170,9.372
5227.573,16.320,16.339,7.470
5228.775,15.716,16.505,7.097
5229.979,15.427,16.612,7.440
5231.185,15.936,16.596,7.434
5232.388,17.018,16.460,8.333
5233.594,17.121,16.317,8.362
5234.798,14.686,16.107,7.602
5236.005,14.653,15.774,7.195
5237.210,15.504,15.413,7.221
5238.415,13.620,15.216,8.424
5239.623,14.462,15.105,10.615
5240.828,14.342,15.068,11.249
5242.037,14.396,15.381,9.247
5243.243,15.921,15.765,7.623
5244.452,15.021,15.893,7.501
5245.658,16.544,15.912,7.580
5246.865,16.017,16.002,7.467
5248.075,15.491,15.898,7.446
5249.282,16.025,16.023,7.785
5250.493,15.955,16.113,8.453
5251.701,16.201,15.975,8.558
5252.912,15.333,16.044,8.189
5254.120,14.182,16.103,7.940
5255.329,15.042,16.024,8.422
5256.541,15.938,15.824,10.138
5257.750,16.345,15.659,11.356
5258.962,16.444,15.628,10.792
5260.172,17.069,15.693,8.828
5261.385,18.450,16.201,7.830
5262.596,23.596,19.357,7.750
5263.806,37.255,24.160,7.285
5265.020,48.961,26.880,6.922
5266.231,50.075,24.820,6.357
5267.446,29.743,19.625,6.275
5268.657,18.420,16.677,6.821
5269.872,15.253,15.632,7.080
5271.084,14.559,15.149,6.966
5272.297,14.372,14.952,7.656
5273.513,14.260,15.070,7.816
5274.726,13.936,15.097,7.578
5275.942,14.955,14.986,8.504
5277.156,15.340,14.913,9.836
5278.373,14.337,15.073,9.645
5279.587,15.451,15.249,8.622
5280.805,14.892,15.268,7.891
5282.020,14.678,15.340,7.566
5283.235,14.560,15.542,7.426
5284.453,14.509,15.657,6.947
5285.669,15.795,15.597,7.275
5286.888,16.950,15.546,7.838
5288.104,16.610,15.693,7.861
5289.323,16.421,15.956,7.885
5290.540,15.992,16.048,7.798
5291.757,16.349,16.200,8.095
5292.978,16.349,16.224,8.044
5294.195,15.291,16.013,8.054
5295.416,15.130,15.669,8.478
5296.634,15.358,15.384,8.300
5297.855,14.754,15.188,7.767
5299.074,13.967,14.884,8.243
5300.293,13.724,14.673,9.332
5301.516,13.615,14.744,9.237
5302.735,13.860,15.103,8.243
5303.958,14.920,15.573,7.922
5305.178,16.780,15.975,8.203
5306.401,16.743,16.159,8.200
5307.622,15.495,16.083,8.316
5308.843,15.740,15.805,8.415
5310.067,16.006,15.544,8.151
5311.289,16.099,15.541,8.043
5312.514,15.696,15.595,8.245
5313.736,14.887,15.812,8.881
5314.961,14.906,16.124,9.183
5316.184,16.955,16.282,8.554
5317.407,16.269,16.319,7.809
5318.633,15.110,16.566,7.753
5319.857,16.368,16.638,7.879
5321.083,17.076,16.705,7.577
5322.308,17.216,16.663,8.110
5323.535,16.776,16.405,8.337
5324.760,16.244,16.020,7.981
5325.984,16.158,15.762,8.579
5327.213,16.395,15.679,9.163
5328.438,16.038,15.637,8.048
5329.667,15.121,15.777,7.343
5330.893,15.178,15.861,8.139
5332.122,16.823,15.748,9.209
5333.349,16.070,15.721,8.851
5334.576,15.971,15.718,8.446
5335.806,14.441,15.760,8.388
5337.034,18.038,15.652,8.230
5338.264,16.792,15.505,8.269
5339.492,15.191,15.379,8.150
5340.724,15.465,15.111,7.957
5341.952,15.144,15.030,7.837
5343.181,12.814,14.939,8.106
5344.413,16.264,14.956,8.040
5345.643,15.668,15.141,8.391
5346.875,15.610,15.405,8.346
5348.105,15.765,15.601,7.890
5349.339,15.594,15.700,8.246
5350.569,16.077,15.828,8.997
5351.800,16.626,15.951,9.565
5353.034,16.752,16.019,8.736
5354.266,17.233,16.064,7.807
5355.500,18.098,16.170,8.082
5356.732,17.378,16.231,9.034
5357.968,15.130,16.015,9.337
5359.200,14.381,15.730,8.585
5360.433,16.459,15.450,7.721
5361.669,15.994,15.236,7.532
5362.903,14.375,15.294,7.807
5364.139,14.634,15.560,7.928
5365.374,15.817,15.491,7.513
5366.611,15.193,15.503,7.322
5367.845,15.677,15.525,7.790
5369.080,16.393,15.397,7.991
5370.318,14.638,15.386,7.712
5371.554,15.670,15.419,7.327
5372.792,14.396,15.339,7.284
5374.028,15.047,15.373,7.382
5375.268,15.790,15.592,8.034
5376.504,16.774,15.853,8.579
5377.744,16.876,15.994,8.400
5378.981,14.770,16.077,8.078
5380.218,15.036,16.138,7.710
5381.459,16.862,16.207,8.011
5382.697,16.424,16.118,7.997
5383.938,15.674,15.837,7.768
5385.177,16.766,15.617,7.534
5386.419,15.647,15.404,7.584
5387.658,13.788,15.161,7.984
5388.897,15.006,14.979,8.088
5390.140,16.479,14.907,7.616
5391.380,15.868,14.906,7.583
5392.623,16.244,14.893,7.988
5393.864,15.658,14.874,8.075
5395.107,14.295,15.164,7.867
5396.349,14.587,15.231,7.751
5397.590,15.501,15.338,7.527
5398.835,15.660,15.630,7.460
5400.077,17.026,15.487,7.102
5401.322,15.756,15.404,6.978
5402.564,14.236,15.314,7.547
5403.811,15.333,15.161,7.702
5405.054,16.607,15.022,7.515
5406.297,14.773,14.977,7.180
5407.544,14.922,15.017,7.295
5408.788,14.646,15.119,7.502
5410.035,15.319,15.048,7.475
5411.280,15.357,14.972,7.074
5412.527,13.392,14.930,6.927
5413.772,14.615,14.923,7.661
5415.018,16.184,15.016,7.448
5416.267,16.310,15.012,7.436
5417.513,14.337,14.939,7.884
5418.762,13.893,14.983,8.063
5420.008,15.683,15.133,7.812
5421.258,13.448,15.313,7.620
5422.505,16.282,15.531,7.870
5423.753,15.274,15.662,7.986
5425.003,15.788,15.716,7.815
5426.251,17.967,15.634,7.836
5427.503,16.585,15.409,7.962
5428.751,14.857,15.079,7.898
5430.003,15.951,14.625,7.841
5431.252,16.392,13.911,7.590
5432.502,11.837,13.200,7.742
5433.755,11.218,12.680,8.023
5435.005,12.792,12.529,7.895
5436.258,11.485,12.615,7.997
5437.509,13.123,12.505,8.026
5438.763,12.613,12.466,8.206
5440.014,12.280,12.770,8.106
5441.265,13.505,13.371,8.174
5442.520,15.533,13.970,8.322
5443.772,14.876,14.299,8.414
5445.027,16.425,14.364,8.318
5446.280,14.973,14.368,8.102
5447.536,13.453,14.096,8.217
5448.789,13.580,13.606,8.180
5450.042,11.791,13.064,7.929
5451.299,12.161,12.867,8.222
5452.553,13.385,13.430,8.525
5453.811,15.650,14.077,8.250
5455.065,14.539,14.475,8.140
5456.323,14.494,14.777,8.279
5457.579,16.034,14.987,8.350
5458.834,13.724,14.947,9.434
5460.093,16.427,14.666,14.265
5461.349,15.070,14.680,29.610
5462.608,16.008,14.974,42.321
5463.865,15.508,15.281,34.155
5465.125,15.477,15.610,17.750
5466.382,16.199,15.921,11.829
5467.640,16.624,15.929,10.457
5468.900,17.091,15.844,9.671
5470.159,14.601,15.538,9.825
5471.420,15.549,15.268,9.368
5472.679,13.434,14.880,9.049
5473.940,15.267,14.370,9.102
5475.200,16.119,14.258,8.892
5476.462,13.842,14.330,8.744
5477.722,14.239,14.511,8.159
5478.982,13.595,14.833,8.305
5480.246,15.919,15.191,8.420
5481.507,15.828,15.501,8.830
5482.771,15.137,15.747,9.294
5484.032,14.524,15.630,9.610
5485.296,16.155,15.664,9.677
5486.559,16.086,15.850,9.717
5487.821,14.427,16.070,9.509
5489.086,16.642,16.191,8.416
5490.349,16.012,16.092,8.466
5491.615,16.273,15.932,8.917
5492.878,16.233,15.665,8.403
5494.145,15.422,15.150,8.446
5495.409,12.955,14.771,8.460
5496.673,13.128,14.855,8.597
5497.940,14.108,15.156,8.836
5499.206,16.069,15.542,9.100
5500.474,15.975,15.711,9.340
5501.739,15.678,15.803,8.971
5503.007,15.950,15.832,8.749
5504.273,16.428,15.811,8.892
5505.540,15.715,15.948,8.936
5506.810,16.533,16.264,9.042
5508.076,17.511,16.407,8.571
5509.346,15.714,16.501,8.900
5510.614,15.753,16.591,9.041
5511.884,15.694,16.603,8.932
5513.152,15.409,16.520,9.072
5514.421,15.815,16.467,9.392
5515.692,18.116,16.317,9.524
5516.961,15.888,16.150,9.554
5518.233,15.602,15.942,9.123
5519.503,15.744,15.735,9.434
5520.776,15.692,15.735,9.909
5522.046,15.273,15.799,10.210
5523.316,16.150,15.891,9.848
5524.590,16.380,16.002,9.096
5525.861,15.013,16.063,8.904
5527.135,15.661,16.129,9.100
5528.406,16.171,16.369,9.070
5529.681,16.787,16.479,8.719
5530.954,16.296,16.297,8.495
5532.226,16.638,15.935,9.017
5533.501,15.929,15.411,9.057
5534.774,14.871,14.812,8.937
5536.051,14.799,14.416,8.913
5537.324,14.786,14.182,8.644
5538.601,14.497,14.176,8.604
5539.875,12.795,14.206,9.234
5541.150,14.459,14.186,9.079
5542.428,13.877,14.321,10.413
5543.703,14.525,14.852,11.830
5544.981,14.789,15.206,12.812
5546.257,17.116,15.402,12.945
5547.536,14.233,15.625,11.736
5548.812,15.553,15.930,10.318
5550.088,15.793,16.234,9.967
5551.368,17.133,16.389,10.325
5552.645,16.340,16.307,9.632
5553.926,17.616,16.148,8.955
5555.203,15.487,16.135,9.243
5556.484,15.292,16.336,8.916
5557.763,15.966,16.643,8.870
5559.041,16.046,16.859,9.053
