Wavelength,Flux,BestFit,SkyFlux
4598.329,17.207,18.459,7.489
4599.387,16.728,16.758,7.436
4600.447,15.113,15.047,7.210
4601.506,14.049,15.139,6.986
4602.567,14.008,15.442,7.011
4603.625,16.464,15.894,7.333
4604.685,15.983,16.614,7.426
4605.747,16.925,17.487,7.356
4606.806,18.369,18.368,7.361
4607.869,18.197,18.463,7.382
4608.929,17.310,18.236,7.341
4609.991,15.447,17.881,7.488
4611.052,16.148,17.330,7.824
4612.113,16.645,17.001,7.934
4613.176,16.139,17.587,7.722
4614.237,16.029,16.955,7.382
4615.301,17.130,17.593,7.300
4616.363,17.087,18.499,7.467
4617.428,16.750,18.417,7.447
4618.490,18.187,17.938,7.305
4619.552,16.914,18.655,6.991
4620.618,16.972,18.376,6.941
4621.681,19.688,18.688,7.129
4622.747,18.732,18.496,7.244
4623.810,16.933,17.855,7.784
4624.876,16.486,17.581,7.933
4625.940,16.007,17.111,7.640
4627.004,16.395,16.600,7.540
4628.071,15.833,16.684,7.599
4629.136,16.794,16.921,7.435
4630.203,16.788,17.328,7.301
4631.269,16.075,17.932,7.437
4632.336,16.260,17.953,7.457
4633.402,16.940,17.839,7.608
4634.468,17.201,17.772,7.603
4635.537,17.129,17.904,7.225
4636.603,17.083,17.605,7.201
4637.672,16.152,16.711,7.204
4638.739,15.484,16.626,6.984
4639.809,17.222,17.053,7.061
4640.876,15.977,17.796,7.115
4641.944,18.578,18.367,7.212
4643.014,18.845,18.626,7.317
4644.083,17.729,18.735,7.419
4645.153,17.143,18.788,7.376
4646.222,17.990,18.733,7.140
4647.293,17.356,17.832,6.984
4648.362,16.161,16.623,6.985
4649.432,16.606,16.145,6.998
4650.504,16.517,16.221,7.128
4651.574,16.566,15.418,7.298
4652.646,16.724,16.410,7.377
4653.717,15.473,16.326,7.290
4654.790,15.825,16.397,7.524
4655.861,16.148,17.312,7.352
4656.935,16.810,18.268,7.467
4658.006,18.709,18.556,8.077
4659.077,17.161,17.595,8.593
4660.152,18.087,17.595,9.047
4661.224,16.407,17.839,9.547
4662.298,18.115,17.599,9.480
4663.371,17.496,17.259,8.909
4664.446,17.072,17.517,9.136
4665.520,16.899,17.662,9.399
4666.593,17.902,17.394,9.360
4667.669,16.617,17.239,9.121
4668.743,15.243,16.925,8.981
4669.819,15.049,16.184,9.548
4670.894,14.632,15.831,9.948
4671.971,16.002,15.240,9.654
4673.045,17.658,15.641,9.495
4674.121,17.148,16.578,9.525
4675.198,16.658,16.821,9.471
4676.274,16.468,16.350,9.531
4677.352,15.910,16.847,9.321
4678.428,17.584,16.710,8.920
4679.507,16.104,15.866,8.650
4680.583,15.115,14.956,8.344
4681.660,14.998,14.774,8.395
4682.740,14.591,14.999,8.587
4683.817,13.780,14.218,8.795
4684.897,14.498,14.913,8.810
4685.975,15.398,15.120,8.580
4687.056,14.341,15.064,8.513
4688.134,14.097,15.262,8.480
4689.212,14.798,15.155,8.132
4690.293,14.138,14.026,7.967
4691.373,13.252,14.793,8.218
4692.455,13.291,15.027,8.134
4693.534,15.403,15.252,7.739
4694.616,16.061,15.490,7.590
4695.696,16.535,15.306,7.933
4696.776,16.351,15.725,8.301
4697.859,16.858,16.990,8.097
4698.940,18.361,17.243,7.630
4700.024,18.393,17.699,7.228
4701.105,18.032,18.448,7.252
4702.189,19.319,18.382,7.305
4703.271,19.095,17.616,7.270
4704.353,18.766,17.502,7.329
4705.438,18.399,17.293,7.220
4706.520,17.943,16.152,7.504
4707.605,16.257,15.212,7.727
4708.688,15.164,15.397,7.705
4709.774,15.940,15.086,7.438
4710.858,15.703,15.228,7.951
4711.941,15.337,16.001,8.280
4713.028,17.161,16.653,7.661
4714.112,18.272,16.709,7.291
4715.199,16.729,16.506,7.493
4716.284,17.604,16.718,7.374
4717.372,17.156,16.345,7.479
4718.457,16.241,16.509,7.664
4719.542,16.957,16.002,7.645
4720.631,18.093,14.963,7.837
4721.717,17.519,14.674,7.580
4722.806,16.779,15.725,7.264
4723.892,18.740,19.884,7.315
4724.981,23.790,24.966,7.543
4726.068,26.279,27.007,7.741
4727.155,24.996,24.350,7.539
4728.246,20.080,19.115,7.477
4729.333,15.944,15.717,7.973
4730.424,16.246,13.870,8.053
4731.512,16.447,14.037,7.548
4732.603,15.622,14.739,7.446
4733.692,16.576,15.366,7.730
4734.781,18.628,16.033,7.788
4735.873,17.365,16.138,7.771
4736.962,17.846,15.610,7.377
4738.055,15.781,15.016,7.648
4739.145,15.209,15.036,8.111
4740.237,17.445,15.626,8.285
4741.328,16.287,16.354,8.497
4742.421,17.491,17.131,8.842
4743.512,18.085,17.923,8.769
4744.604,18.150,18.198,8.658
4745.697,18.169,17.921,8.628
4746.789,20.258,17.688,8.040
4747.884,20.593,18.115,7.613
4748.976,20.329,18.961,7.558
4750.071,20.637,19.293,7.638
4751.164,20.945,19.622,7.827
4752.257,20.539,19.576,7.981
4753.353,19.542,18.960,8.151
4754.446,20.323,18.266,7.927
4755.542,17.988,18.176,7.761
4756.637,17.405,18.037,7.543
4757.733,18.056,18.050,7.166
4758.828,18.736,17.929,7.054
4759.923,17.253,17.778,7.013
4761.021,19.331,17.762,6.845
4762.116,18.319,17.471,7.000
4763.214,17.501,17.322,7.005
4764.310,16.380,17.357,6.757
4765.408,18.866,17.860,6.979
4766.504,18.763,18.417,7.095
4767.601,18.499,18.465,6.794
4768.700,19.256,18.327,6.698
4769.797,17.968,18.184,7.050
4770.897,16.802,17.270,7.335
4771.995,16.918,16.148,7.176
4773.095,16.053,15.384,6.954
4774.193,15.872,15.127,7.083
4775.292,16.985,15.389,7.455
4776.393,16.495,16.022,7.469
4777.492,16.658,16.301,7.143
4778.593,16.491,16.648,7.436
4779.692,15.728,17.158,8.055
4780.795,17.244,17.462,7.843
4781.895,18.260,17.493,7.322
4782.995,18.651,17.609,7.164
4784.098,17.177,17.784,7.232
4785.198,18.415,17.633,7.006
4786.302,18.474,17.738,7.150
4787.403,19.319,18.244,7.165
4788.507,18.953,17.608,6.984
4789.608,17.067,17.653,6.961
4790.710,17.301,18.075,7.221
4791.815,18.609,17.915,7.389
4792.917,17.687,17.546,7.386
4794.022,16.757,17.719,7.235
4795.125,17.190,17.803,7.008
4796.231,17.867,17.576,7.250
4797.334,18.044,17.462,7.623
4798.438,17.667,17.367,7.291
4799.544,17.687,17.375,6.984
4800.649,17.113,17.921,7.342
4801.756,17.063,19.002,7.584
4802.860,20.542,18.731,7.417
4803.968,20.059,19.170,7.115
4805.073,18.126,19.026,7.199
4806.178,17.704,18.025,7.380
4807.287,17.980,17.480,7.267
4808.393,18.377,17.707,7.100
4809.501,17.964,17.141,7.307
4810.608,18.032,17.950,7.411
4811.717,19.282,18.614,7.443
4812.824,18.323,18.591,7.783
4813.931,20.150,18.680,7.705
4815.042,17.443,18.649,7.704
4816.149,16.349,18.442,7.928
4817.260,18.023,18.288,8.063
4818.368,18.410,17.783,8.161
4819.479,19.078,17.556,8.115
4820.588,18.396,18.188,8.526
4821.697,16.992,18.402,8.948
4822.809,17.795,18.053,8.673
4823.918,18.971,17.907,8.354
4825.030,19.383,18.013,8.076
4826.140,17.213,18.141,8.146
4827.253,17.925,18.040,8.299
4828.364,17.022,17.619,8.413
4829.477,17.305,17.610,8.546
4830.588,17.838,18.005,8.391
4831.699,19.524,18.502,8.210
4832.813,18.662,18.861,8.145
4833.925,19.390,19.024,8.727
4835.040,18.922,19.045,8.643
4836.152,19.321,18.746,8.366
4837.268,19.105,18.472,8.382
4838.380,17.236,17.974,8.457
4839.494,19.498,17.819,8.717
4840.609,18.932,18.574,8.912
4841.723,19.567,19.253,8.649
4842.839,17.951,19.470,8.400
4843.954,17.837,19.191,8.059
4845.071,19.792,19.072,7.638
4846.185,20.589,19.174,7.744
4847.300,19.318,19.099,8.257
4848.418,17.143,18.754,8.249
4849.533,17.680,17.856,7.555
4850.651,18.621,17.672,7.311
4851.768,17.377,18.005,7.658
4852.886,17.417,17.920,7.540
4854.002,17.452,17.452,7.596
4855.119,18.544,18.019,7.731
4856.239,18.044,17.515,7.296
4857.356,18.443,17.601,6.813
4858.476,17.496,18.058,6.671
4859.594,20.280,18.336,6.517
4860.714,18.203,18.369,6.592
4861.833,18.961,18.299,7.023
4862.951,18.734,18.351,7.217
4864.072,20.150,18.485,6.999
4865.191,18.428,18.218,6.849
4866.313,18.514,18.132,6.831
4867.433,19.238,18.847,6.856
4868.555,20.021,19.328,7.024
4869.675,19.862,19.583,7.305
4870.795,20.305,19.639,7.430
4871.919,19.552,19.816,6.987
4873.040,20.416,20.144,6.243
4874.163,20.733,20.391,6.310
4875.285,19.943,20.255,6.943
4876.409,19.955,18.937,7.402
4877.531,18.903,18.643,7.371
4878.653,18.711,18.211,7.547
4879.778,17.759,17.798,7.757
4880.900,17.287,18.442,7.721
4882.026,19.409,18.981,8.240
4883.149,19.537,19.623,8.374
4884.275,18.113,19.714,7.993
4885.398,20.042,20.011,7.829
4886.522,18.682,20.046,7.668
4887.649,17.656,19.141,7.672
4888.773,17.284,18.817,7.579
4889.901,18.423,19.223,7.405
4891.026,18.928,18.885,7.362
4892.154,18.773,19.152,7.504
4893.279,18.463,19.798,7.675
4894.405,17.384,19.511,7.774
4895.534,19.673,19.102,7.824
4896.660,19.427,19.218,8.118
4897.789,20.752,19.996,8.132
4898.916,19.834,20.402,7.757
4900.045,21.103,20.279,7.326
4901.172,21.846,20.048,7.212
4902.300,19.404,19.660,7.483
4903.431,19.286,20.514,7.590
4904.559,20.079,21.422,7.442
4905.689,20.581,21.319,7.834
4906.818,20.143,20.813,8.161
4907.950,20.148,20.820,7.525
4909.079,21.150,20.705,7.187
4910.208,19.511,21.049,7.500
4911.340,19.862,20.478,7.803
4912.470,20.000,20.211,7.512
4913.603,20.241,20.409,7.103
4914.733,18.702,20.156,7.397
4915.867,19.357,19.860,7.930
4916.998,19.533,20.193,8.110
4918.131,20.964,19.575,7.858
4919.263,19.086,19.167,7.170
4920.395,21.629,19.647,6.444
4921.529,21.212,20.066,6.267
4922.661,19.067,19.435,7.040
4923.796,20.403,19.850,7.464
4924.929,19.624,19.979,7.289
4926.065,19.138,19.447,7.479
4927.198,19.008,18.823,7.389
4928.332,18.325,18.603,7.385
4929.468,17.982,18.386,7.256
4930.602,18.563,17.819,6.967
4931.739,18.751,17.299,7.263
4932.874,18.096,17.521,7.446
4934.011,18.140,18.315,7.214
4935.146,18.544,18.607,7.360
4936.281,19.167,17.720,7.352
4937.419,18.951,17.913,7.441
4938.556,18.033,18.848,7.611
4939.694,19.717,19.563,7.344
4940.831,21.543,19.740,7.053
4941.970,20.038,19.667,7.318
4943.107,19.168,19.585,7.543
4944.244,20.048,19.303,7.551
4945.384,20.611,19.262,7.493
4946.522,21.076,19.245,7.129
4947.663,20.593,19.199,7.013
4948.801,20.294,19.334,7.216
4949.942,18.486,19.569,7.852
4951.081,18.308,19.382,8.268
4952.220,17.915,18.889,7.972
4953.362,19.177,18.524,8.278
4954.501,18.735,18.421,8.635
4955.644,19.749,18.571,8.073
4956.784,19.349,19.080,7.700
4957.927,18.000,19.162,7.327
4959.067,19.864,19.088,7.232
4960.208,20.370,19.042,7.464
4961.352,16.399,19.417,8.102
4962.493,19.923,20.095,7.904
4963.638,21.925,19.904,7.665
4964.779,20.977,20.050,7.974
4965.924,21.992,20.868,7.904
4967.067,21.070,21.151,8.275
4968.209,21.699,20.316,8.607
4969.355,19.505,19.262,8.391
4970.498,19.520,19.473,8.424
4971.645,20.225,19.725,8.863
4972.788,20.699,20.011,9.434
4973.935,21.492,20.269,9.856
4975.079,21.316,20.615,9.783
4976.224,20.360,20.819,9.992
4977.371,19.657,19.992,10.230
4978.516,20.946,19.627,11.064
4979.664,20.702,20.012,11.584
4980.810,19.081,20.168,12.349
4981.958,20.585,19.852,12.585
4983.104,21.137,19.755,12.666
4984.251,20.701,20.239,12.895
4985.400,19.651,20.109,12.867
4986.547,19.036,19.207,13.074
4987.697,18.881,18.906,12.704
4988.844,18.154,19.071,11.854
4989.995,18.928,18.768,11.426
4991.143,17.317,18.738,11.030
4992.291,19.898,19.118,10.235
4993.442,18.979,19.507,10.274
4994.591,18.761,19.875,9.894
4995.743,19.591,19.892,9.198
4996.892,20.817,19.547,8.921
4998.044,18.665,19.789,8.627
4999.194,20.044,19.295,8.430
5000.344,19.339,19.235,8.247
5001.497,19.513,19.321,7.959
5002.647,19.623,19.084,7.911
5003.801,19.244,18.894,7.873
5004.952,20.342,19.529,7.912
5006.106,19.239,19.540,7.726
5007.258,20.753,19.515,7.353
5008.413,19.638,19.373,7.342
5009.565,19.050,19.487,7.680
5010.717,19.481,20.135,7.672
5011.873,19.971,20.197,7.442
5013.026,19.756,19.893,7.251
5014.182,19.013,19.955,7.142
5015.335,19.849,20.409,7.198
5016.492,21.260,20.766,7.362
5017.646,21.238,20.762,7.488
5018.800,21.529,20.880,7.237
5019.958,21.082,20.836,7.130
5021.112,20.645,20.769,7.478
5022.270,21.051,20.419,7.454
5023.426,21.390,20.184,6.995
5024.584,21.099,20.402,6.787
5025.740,20.656,20.257,7.083
5026.896,20.430,20.975,7.104
5028.055,20.270,20.710,6.649
5029.212,19.827,20.309,6.718
5030.372,19.103,20.670,7.169
5031.529,20.218,21.267,7.414
5032.689,19.539,20.978,7.464
5033.847,19.133,20.931,7.570
5035.005,21.178,20.838,7.129
5036.166,22.214,20.751,6.844
5037.325,19.474,20.783,7.090
5038.486,21.216,20.762,6.994
5039.646,21.345,20.426,7.072
5040.808,21.917,20.601,6.768
5041.967,21.267,20.517,6.118
5043.127,20.002,20.458,6.438
5044.290,20.618,20.389,7.046
5045.450,19.143,20.124,7.202
5046.614,19.500,20.270,7.176
5047.775,20.887,20.076,7.292
5048.939,20.098,20.046,6.918
5050.100,19.762,19.800,6.617
5051.262,20.289,19.590,6.600
5052.427,20.314,19.869,6.672
5053.589,20.275,19.896,6.801
5054.754,19.959,20.213,6.836
5055.917,21.059,20.495,6.892
5057.083,20.784,20.244,7.072
5058.247,18.606,19.487,7.139
5059.410,19.717,18.815,6.893
5060.577,19.444,18.769,6.974
5061.741,18.820,18.781,7.122
5062.908,19.490,19.389,7.006
5064.073,19.310,19.880,6.900
5065.241,20.151,19.888,6.966
5066.406,19.709,19.830,6.961
5067.572,19.414,20.028,7.074
5068.740,21.208,19.913,7.178
5069.906,22.005,19.609,7.257
5071.075,20.130,20.063,7.768
5072.242,21.277,20.781,7.742
5073.412,22.270,20.671,6.931
5074.579,21.664,20.482,6.499
5075.746,20.556,20.723,6.874
5076.917,20.718,20.270,7.179
5078.084,20.064,19.801,7.147
5079.255,19.537,19.394,6.947
5080.424,19.124,18.673,6.535
5081.596,18.574,18.480,6.990
5082.765,18.685,18.338,8.456
5083.934,17.207,18.567,9.240
5085.106,17.681,18.930,9.132
5086.276,19.788,19.630,9.534
5087.449,20.132,20.495,9.886
5088.619,20.618,20.060,9.164
5089.792,20.902,20.408,8.156
5090.963,20.963,20.438,7.594
5092.135,21.087,20.487,7.380
5093.309,22.152,20.358,6.889
5094.480,21.195,19.742,6.849
5095.655,20.702,19.930,7.153
5096.828,20.214,19.916,6.983
5098.003,22.015,19.943,7.123
5099.176,21.950,20.460,7.223
5100.352,22.987,20.943,7.450
5101.525,23.820,20.814,7.701
5102.699,25.343,20.941,7.577
5103.875,23.070,20.881,7.335
5105.049,21.233,20.552,6.829
5106.227,22.811,20.468,6.857
5107.401,19.472,20.463,6.905
5108.579,20.032,20.252,6.881
5109.754,20.167,20.552,6.898
5110.930,20.158,20.326,6.851
5112.108,19.074,20.474,6.880
5113.284,20.464,20.474,6.996
5114.463,20.674,20.097,6.857
5115.640,18.476,19.702,6.587
5116.820,19.447,19.296,6.948
5117.997,18.853,19.403,7.066
5119.174,20.042,19.329,6.888
5120.354,19.103,19.028,7.113
5121.533,18.856,18.876,7.119
5122.713,19.474,19.224,6.742
5123.892,20.514,19.801,6.455
5125.074,20.027,19.041,6.630
5126.252,17.950,19.067,6.585
5127.432,21.287,19.521,6.421
5128.614,19.406,19.606,6.490
5129.794,20.831,19.503,6.773
5130.977,20.085,19.907,6.925
5132.157,19.387,19.968,6.832
5133.341,18.862,19.681,7.034
5134.522,18.844,19.899,7.243
5135.703,20.504,20.288,7.382
5136.887,19.449,20.276,7.475
5138.069,19.722,20.968,7.134
5139.254,20.191,20.838,6.917
5140.436,19.900,20.861,6.954
5141.622,20.858,20.759,6.882
5142.804,21.854,20.565,7.211
5143.987,20.656,20.765,7.290
5145.174,20.976,20.937,7.240
5146.357,19.538,20.339,7.354
5147.544,19.986,19.766,7.398
5148.728,19.577,19.392,7.906
5149.916,18.061,19.119,8.489
5151.100,18.935,19.049,8.908
5152.285,19.982,19.451,8.695
5153.473,19.319,19.850,8.557
5154.659,19.295,20.221,9.560
5155.848,21.448,20.281,9.886
5157.034,19.274,20.253,8.981
5158.223,20.644,20.478,8.059
5159.410,22.168,20.386,7.688
5160.596,22.266,19.775,7.454
5161.786,21.155,19.902,7.228
5162.974,21.421,20.206,7.172
5164.165,20.178,20.302,6.990
5165.353,21.083,20.434,6.839
5166.543,20.443,20.576,6.550
5167.732,20.940,21.274,6.263
5168.921,21.507,20.794,5.926
5170.113,20.269,20.240,5.841
5171.302,21.244,20.528,6.203
5172.495,20.920,20.862,5.968
5173.685,19.731,20.082,5.669
5174.878,19.330,20.373,6.082
5176.068,20.075,20.311,6.653
5177.259,20.071,19.751,6.938
5178.453,20.213,19.585,6.883
5179.644,20.627,20.070,6.914
5180.838,20.002,19.894,6.901
5182.030,19.811,20.182,6.693
5183.225,19.908,20.024,6.231
5184.417,19.147,19.468,5.498
5185.610,18.916,19.032,5.540
5186.806,19.155,18.934,6.258
5188.000,18.948,18.819,7.213
5189.196,19.946,18.827,7.982
5190.390,20.302,19.652,8.000
5191.586,20.304,19.918,7.371
5192.781,20.229,19.688,6.708
5193.978,19.907,20.103,6.571
5195.173,20.001,20.327,6.609
5196.368,20.652,20.168,6.718
5197.566,21.998,20.482,7.165
5198.762,21.511,20.866,8.227
5199.961,21.238,20.969,9.088
5201.157,22.062,20.889,8.855
5202.356,21.520,20.695,8.523
5203.553,20.903,20.911,8.675
5204.750,20.321,20.727,8.620
5205.951,20.283,20.222,7.593
5207.148,19.852,19.947,6.519
5208.349,19.098,20.101,6.480
5209.547,19.634,20.057,6.987
5210.749,20.507,19.792,7.326
5211.947,20.739,19.784,7.433
5213.146,20.145,20.368,7.425
5214.348,19.619,20.563,7.145
5215.548,19.408,19.698,6.658
5216.750,21.431,19.865,6.571
5217.951,21.362,20.679,6.865
5219.154,20.475,21.206,7.497
5220.354,21.783,21.154,8.048
5221.556,21.832,21.072,7.881
5222.760,21.672,21.208,7.339
5223.961,20.928,20.515,7.644
5225.166,20.037,20.504,8.439
5226.368,20.254,20.559,8.006
5227.573,20.820,20.400,6.818
5228.775,21.596,20.227,6.421
5229.979,21.145,20.267,6.781
5231.185,21.059,20.352,6.881
5232.388,20.304,20.195,7.301
5233.594,19.221,19.715,7.383
5234.798,20.242,19.559,6.978
5236.005,20.721,20.039,6.900
5237.210,21.200,20.469,6.813
5238.415,22.147,19.781,7.451
5239.623,20.867,19.957,8.848
5240.828,20.822,20.541,9.210
5242.037,20.690,20.565,8.216
5243.243,21.946,20.442,6.995
5244.452,20.771,20.978,6.656
5245.658,19.899,21.189,6.846
5246.865,21.741,21.353,6.893
5248.075,21.073,21.315,6.898
5249.282,21.370,20.668,6.894
5250.493,20.752,20.136,7.298
5251.701,19.311,20.329,7.658
5252.912,19.749,19.731,7.267
5254.120,18.901,19.842,6.811
5255.329,20.740,19.830,7.170
5256.541,22.639,20.141,8.070
5257.750,21.820,20.493,8.928
5258.962,20.191,20.140,8.871
5260.172,20.436,19.871,7.769
5261.385,20.211,19.118,6.997
5262.596,20.028,19.012,6.857
5263.806,21.592,19.499,6.561
5265.020,20.297,20.090,6.060
5266.231,20.226,20.389,6.010
5267.446,20.157,20.046,6.154
5268.657,19.629,19.303,6.193
5269.872,19.279,19.383,6.241
5271.084,19.432,19.523,6.563
5272.297,19.292,19.524,6.830
5273.513,19.034,19.808,6.847
5274.726,19.998,19.614,6.809
5275.942,20.760,19.540,7.386
5277.156,20.698,19.417,8.301
5278.373,19.846,19.306,8.297
5279.587,19.105,19.137,7.513
5280.805,19.697,18.809,7.020
5282.020,20.293,18.619,6.852
5283.235,20.706,18.289,6.612
5284.453,20.647,18.027,6.442
5285.669,20.878,17.366,6.785
5286.888,19.625,16.989,7.263
5288.104,19.857,17.960,7.460
5289.323,20.808,20.396,7.139
5290.540,26.605,30.187,7.020
5291.757,38.395,44.566,6.971
5292.978,48.141,53.472,7.086
5294.195,44.799,49.909,7.398
5295.416,31.700,36.008,7.491
5296.634,22.598,23.317,7.146
5297.855,19.642,18.347,7.020
5299.074,18.998,17.039,7.357
5300.293,19.196,16.608,7.623
5301.516,19.381,16.795,7.664
5302.735,17.550,17.408,7.547
5303.958,18.272,16.594,7.312
5305.178,18.298,17.034,7.188
5306.401,18.594,17.573,7.385
5307.622,19.769,17.887,7.632
5308.843,18.673,18.097,7.676
5310.067,20.900,18.283,7.294
5311.289,19.878,18.691,7.231
5312.514,20.684,19.243,7.597
5313.736,19.369,19.397,8.141
5314.961,19.231,19.283,8.387
5316.184,21.009,19.033,7.456
5317.407,19.573,18.689,7.175
5318.633,18.461,18.570,7.612
5319.857,19.894,18.393,7.496
5321.083,18.526,18.382,7.709
5322.308,18.432,18.158,7.661
5323.535,18.630,18.094,7.541
5324.760,17.600,18.567,7.689
5325.984,18.348,18.278,7.631
5327.213,19.442,18.590,7.653
5328.438,19.236,19.412,7.230
5329.667,21.385,20.318,6.844
5330.893,21.895,20.867,7.212
5332.122,21.060,20.971,8.109
5333.349,20.847,21.093,8.146
5334.576,20.356,20.414,7.631
5335.806,19.509,20.231,7.318
5337.034,20.957,20.341,7.441
5338.264,20.480,20.420,7.542
5339.492,21.184,20.515,7.717
5340.724,20.943,20.401,7.584
5341.952,20.900,20.693,7.378
5343.181,20.626,20.624,7.570
5344.413,20.174,20.158,7.896
5345.643,20.315,19.735,7.657
5346.875,20.002,19.677,7.309
5348.105,19.776,19.841,6.998
5349.339,19.980,20.354,7.461
5350.569,22.107,20.501,8.156
5351.800,21.551,20.755,8.552
5353.034,20.843,20.786,7.870
5354.266,18.857,19.950,6.937
5355.500,19.363,19.394,7.630
5356.732,18.343,18.305,8.359
5357.968,18.754,17.869,8.245
5359.200,19.672,18.106,7.834
5360.433,19.233,18.677,7.302
5361.669,19.391,19.125,7.400
5362.903,19.503,18.842,7.228
5364.139,19.011,20.257,6.956
5365.374,20.014,21.301,6.784
5366.611,21.751,21.665,6.904
5367.845,21.435,21.610,7.269
5369.080,21.393,21.225,7.251
5370.318,21.288,20.950,7.129
5371.554,20.409,20.136,7.001
5372.792,21.615,19.785,6.861
5374.028,20.608,19.896,7.167
5375.268,20.442,19.809,7.576
5376.504,20.473,19.235,7.705
5377.744,22.017,19.113,7.638
5378.981,21.390,20.130,7.203
5380.218,20.079,20.361,7.058
5381.459,22.177,20.667,7.028
5382.697,22.532,21.463,6.954
5383.938,22.435,21.821,7.052
5385.177,21.811,21.670,7.093
5386.419,22.065,21.606,7.236
5387.658,23.856,21.949,7.409
5388.897,26.425,21.920,7.409
5390.140,25.467,21.682,7.159
5391.380,26.294,21.970,7.052
5392.623,27.717,21.966,7.379
5393.864,27.638,21.690,7.559
5395.107,30.654,22.207,7.312
5396.349,35.764,23.540,6.829
5397.590,43.733,25.526,6.847
5398.835,61.240,27.693,6.834
5400.077,67.562,28.327,6.720
5401.322,59.640,26.650,6.662
5402.564,43.178,24.075,7.067
5403.811,32.122,22.231,6.797
5405.054,25.989,21.385,6.683
5406.297,24.696,20.758,6.605
5407.544,22.546,20.178,6.659
5408.788,21.970,20.313,6.710
5410.035,21.877,20.450,7.151
5411.280,20.694,20.361,7.099
5412.527,20.980,20.322,6.707
5413.772,21.062,20.543,6.925
5415.018,22.753,20.688,6.993
5416.267,21.317,20.944,6.909
5417.513,22.315,20.831,7.343
5418.762,20.529,20.519,7.515
5420.008,20.428,20.193,7.143
5421.258,19.734,19.780,7.096
5422.505,20.569,19.287,7.259
5423.753,19.261,18.920,7.065
5425.003,19.953,18.776,6.891
5426.251,19.821,18.818,6.933
5427.503,20.378,19.004,7.362
5428.751,21.315,19.452,7.292
5430.003,22.617,20.292,6.863
5431.252,23.427,20.278,6.867
5432.502,24.030,20.698,7.253
5433.755,23.908,20.401,7.211
5435.005,23.441,19.792,6.935
5436.258,23.874,20.434,7.086
5437.509,25.176,20.658,7.195
5438.763,26.876,20.586,7.475
5440.014,29.708,21.054,7.557
5441.265,30.422,21.186,7.591
5442.520,31.957,20.732,7.779
5443.772,35.603,20.559,7.809
5445.027,38.454,21.009,7.399
5446.280,43.514,22.189,7.281
5447.536,56.294,24.538,7.513
5448.789,79.068,29.491,7.657
5450.042,113.625,36.425,7.426
5451.299,155.874,41.661,7.369
5452.553,174.511,40.794,7.208
5453.811,133.668,33.821,7.601
5455.065,79.690,26.653,6.997
5456.323,48.194,22.488,7.088
5457.579,33.367,20.762,7.422
5458.834,26.972,19.572,8.787
5460.093,23.512,19.078,14.589
5461.349,23.390,19.293,32.551
5462.608,23.643,19.346,45.081
5463.865,21.997,18.989,33.343
5465.125,20.378,18.789,16.147
5466.382,20.875,19.275,11.120
5467.640,20.301,19.732,9.843
5468.900,20.044,19.755,9.136
5470.159,19.984,19.950,8.814
5471.420,19.890,20.034,8.746
5472.679,20.224,19.909,8.454
5473.940,20.541,19.987,8.170
5475.200,20.094,20.345,8.104
5476.462,19.507,20.517,8.257
5477.722,19.568,20.353,7.986
5478.982,20.356,20.226,7.596
5480.246,20.080,20.672,7.833
5481.507,21.275,21.356,8.259
5482.771,20.675,20.523,8.521
5484.032,20.143,19.785,8.919
5485.296,19.617,19.224,9.046
5486.559,18.272,18.690,9.055
5487.821,19.095,18.609,8.661
5489.086,19.925,19.021,7.958
5490.349,18.782,18.502,7.774
5491.615,21.790,19.530,7.751
5492.878,20.622,20.506,8.068
5494.145,21.318,20.682,8.159
5495.409,21.027,20.557,7.947
5496.673,21.387,20.504,7.902
5497.940,19.863,19.668,8.017
5499.206,20.655,19.619,8.311
5500.474,20.501,19.975,8.285
5501.739,20.152,20.198,8.236
5503.007,22.096,20.236,7.918
5504.273,20.533,20.360,8.221
5505.540,20.903,20.688,7.955
5506.810,23.443,21.240,8.085
5508.076,21.610,21.226,8.134
5509.346,20.675,21.434,8.066
5510.614,21.708,21.877,8.152
5511.884,21.450,21.592,8.165
5513.152,21.369,20.895,8.215
5514.421,20.106,20.470,8.522
5515.692,19.651,20.272,9.194
5516.961,20.209,20.121,9.059
5518.233,20.521,20.173,8.500
5519.503,19.613,20.493,8.407
5520.776,20.984,20.358,8.739
5522.046,20.692,20.261,9.185
5523.316,21.343,20.204,9.020
5524.590,20.496,20.464,8.489
5525.861,20.078,20.585,8.232
5527.135,19.981,20.262,8.562
5528.406,20.577,20.877,8.592
5529.681,20.672,19.507,8.132
5530.954,18.869,18.838,8.004
5532.226,20.308,19.016,8.072
5533.501,19.208,19.087,7.818
5534.774,21.049,19.159,7.798
5536.051,19.918,20.360,8.151
5537.324,19.982,20.486,8.110
5538.601,20.904,20.688,8.045
5539.875,21.561,20.938,8.333
5541.150,20.458,20.668,8.131
5542.428,20.471,20.178,8.829
5543.703,20.854,20.886,9.948
5544.981,22.180,21.501,10.459
5546.257,20.978,21.178,10.627
5547.536,20.770,20.792,9.569
5548.812,21.025,20.620,8.469
5550.088,20.322,19.973,8.482
5551.368,20.560,19.104,8.730
5552.645,19.789,19.329,8.552
5553.926,20.471,19.824,7.974
5555.203,19.505,20.102,7.962
