Wavelength,Flux,BestFit,SkyFlux
4589.865,38.568,40.025,8.780
4590.923,36.523,38.873,8.864
4591.979,40.311,39.655,8.228
4593.039,43.966,40.712,7.774
4594.095,41.940,40.760,8.215
4595.154,43.990,40.499,8.623
4596.211,46.055,41.590,8.277
4597.269,45.767,43.858,7.815
4598.329,46.839,42.350,7.811
4599.387,47.112,41.578,7.873
4600.447,45.942,40.902,7.798
4601.506,43.800,40.658,7.771
4602.567,44.958,41.089,7.736
4603.625,43.010,40.477,7.718
4604.685,42.017,39.602,7.950
4605.747,39.131,38.566,7.856
4606.806,39.162,39.459,7.875
4607.869,38.400,40.284,8.481
4608.929,36.038,39.256,9.101
4609.991,38.022,38.695,9.074
4611.052,37.537,38.486,8.797
4612.113,36.413,37.499,8.616
4613.176,36.951,36.479,8.453
4614.237,35.684,36.507,8.132
4615.301,35.442,37.203,7.801
4616.363,37.092,36.945,7.796
4617.428,37.447,36.990,8.148
4618.490,36.371,36.924,8.509
4619.552,30.673,35.115,8.215
4620.618,32.517,34.305,7.669
4621.681,32.074,36.032,8.035
4622.747,31.028,36.424,8.226
4623.810,30.040,35.137,8.360
4624.876,36.039,34.422,8.145
4625.940,35.452,35.669,7.936
4627.004,35.541,36.775,7.882
4628.071,34.265,36.361,7.971
4629.136,35.159,36.165,7.682
4630.203,34.142,34.973,7.533
4631.269,33.599,37.329,7.683
4632.336,34.508,37.322,7.715
4633.402,35.026,36.402,7.765
4634.468,36.888,37.338,7.852
4635.537,39.218,36.635,7.625
4636.603,39.050,36.371,7.448
4637.672,36.997,36.727,7.674
4638.739,37.062,37.050,7.874
4639.809,36.031,37.099,7.479
4640.876,35.591,36.780,7.312
4641.944,32.246,36.212,7.708
4643.014,34.044,36.896,7.924
4644.083,35.599,36.880,8.218
4645.153,33.065,36.276,7.841
4646.222,31.805,35.568,7.270
4647.293,32.759,35.570,7.323
4648.362,34.064,36.892,7.502
4649.432,37.219,37.024,7.623
4650.504,38.444,36.613,7.707
4651.574,37.583,37.830,7.732
4652.646,37.166,39.060,8.068
4653.717,37.045,38.140,8.530
4654.790,38.492,36.596,8.338
4655.861,37.089,37.482,7.923
4656.935,36.757,37.144,8.379
4658.006,35.789,36.601,9.261
4659.077,37.680,37.119,8.905
4660.152,41.416,37.974,8.708
4661.224,39.409,37.629,9.246
4662.298,39.598,38.066,9.406
4663.371,37.528,37.465,9.241
4664.446,34.748,37.484,9.365
4665.520,34.079,37.998,9.449
4666.593,37.204,38.043,9.294
4667.669,37.836,37.828,9.151
4668.743,36.368,36.914,9.186
4669.819,37.221,36.741,9.436
4670.894,37.523,37.221,9.773
4671.971,35.283,37.322,9.965
4673.045,36.347,36.931,9.745
4674.121,37.658,37.205,9.374
4675.198,33.860,37.150,9.731
4676.274,36.292,36.249,10.554
4677.352,38.593,37.339,10.242
4678.428,37.578,38.602,9.185
4679.507,39.770,37.491,9.618
4680.583,38.309,36.041,9.603
4681.660,36.155,36.927,9.345
4682.740,39.936,37.182,9.185
4683.817,40.456,36.599,8.685
4684.897,37.161,36.654,8.935
4685.975,36.894,37.304,9.333
4687.056,39.343,36.842,9.038
4688.134,38.920,37.990,8.592
4689.212,39.954,37.747,8.543
4690.293,44.089,38.509,8.409
4691.373,42.505,38.869,8.156
4692.455,37.790,38.140,8.491
4693.534,39.501,39.463,8.629
4694.616,38.887,37.962,8.234
4695.696,37.511,37.278,8.065
4696.776,36.363,37.307,8.980
4697.859,37.090,37.177,8.864
4698.940,35.150,37.046,8.262
4700.024,36.212,37.554,7.961
4701.105,36.138,37.345,7.539
4702.189,39.038,37.163,7.912
4703.271,37.298,37.168,7.626
4704.353,37.058,37.674,7.737
4705.438,37.715,38.363,8.345
4706.520,37.545,38.062,8.334
4707.605,37.265,37.588,8.539
4708.688,37.970,38.544,8.729
4709.774,38.954,38.762,8.377
4710.858,39.581,38.256,8.211
4711.941,38.980,38.348,8.258
4713.028,39.638,39.230,8.107
4714.112,43.177,40.514,8.128
4715.199,42.864,39.287,8.398
4716.284,43.430,39.126,8.441
4717.372,41.692,39.045,8.176
4718.457,43.189,38.162,7.843
4719.542,43.869,39.920,8.291
4720.631,44.430,40.743,8.382
4721.717,43.031,39.548,8.163
4722.806,44.066,38.407,8.086
4723.892,41.364,38.570,7.998
4724.981,38.959,39.299,8.063
4726.068,38.733,38.989,8.168
4727.155,41.572,38.689,7.926
4728.246,43.082,39.711,7.643
4729.333,44.320,39.340,7.931
4730.424,44.280,38.951,8.366
4731.512,42.640,40.193,8.289
4732.603,42.276,40.658,7.916
4733.692,42.703,40.003,7.867
4734.781,41.819,38.572,8.345
4735.873,40.570,38.316,8.776
4736.962,40.254,39.343,8.156
4738.055,40.604,40.066,8.080
4739.145,43.728,39.483,8.938
4740.237,41.946,40.069,8.604
4741.328,40.490,40.695,8.669
4742.421,42.495,40.748,8.657
4743.512,43.589,40.322,9.048
4744.604,39.515,40.058,9.719
4745.697,43.402,40.596,8.766
4746.789,45.370,41.050,8.310
4747.884,44.306,40.664,8.262
4748.976,44.867,41.362,8.005
4750.071,45.621,42.337,8.108
4751.164,44.430,42.581,8.305
4752.257,45.274,43.165,8.391
4753.353,44.806,42.311,8.457
4754.446,44.797,42.629,8.433
4755.542,46.782,42.486,8.562
4756.637,43.458,41.830,8.468
4757.733,41.508,41.713,7.905
4758.828,45.262,41.980,8.099
4759.923,43.263,42.043,8.407
4761.021,43.482,42.313,8.166
4762.116,45.212,42.540,7.710
4763.214,42.709,43.182,7.549
4764.310,45.561,43.586,7.479
4765.408,46.386,42.140,7.636
4766.504,44.109,42.404,7.830
4767.601,44.955,41.287,7.600
4768.700,43.940,41.198,7.486
4769.797,42.487,41.556,7.746
4770.897,40.395,40.681,7.878
4771.995,41.163,39.946,7.815
4773.095,38.595,40.796,7.640
4774.193,39.159,39.858,7.688
4775.292,39.932,39.393,7.852
4776.393,39.297,39.705,7.920
4777.492,39.821,39.909,8.067
4778.593,40.644,40.296,8.344
4779.692,41.231,39.699,8.482
4780.795,39.858,39.716,8.608
4781.895,38.954,40.291,8.496
4782.995,42.237,41.165,8.098
4784.098,42.818,41.590,7.641
4785.198,43.333,40.601,7.298
4786.302,42.972,40.226,7.663
4787.403,42.825,40.832,7.999
4788.507,42.529,41.382,7.842
4789.608,43.894,41.654,8.038
4790.710,41.365,41.695,8.179
4791.815,39.979,41.214,8.087
4792.917,44.023,41.121,8.275
4794.022,44.047,42.012,8.384
4795.125,41.061,41.602,7.930
4796.231,43.315,40.641,7.632
4797.334,41.778,40.896,8.103
4798.438,39.658,41.597,8.325
4799.544,41.735,40.886,8.017
4800.649,42.641,40.494,8.099
4801.756,41.282,40.987,8.265
4802.860,42.997,41.375,8.010
4803.968,44.186,41.412,7.851
4805.073,43.989,42.405,7.883
4806.178,44.935,43.146,7.906
4807.287,42.119,43.093,7.893
4808.393,44.885,43.426,7.726
4809.501,44.552,43.765,8.090
4810.608,43.878,42.946,8.064
4811.717,46.859,41.516,7.616
4812.824,43.184,42.715,8.145
4813.931,43.742,42.765,8.271
4815.042,44.511,42.874,7.963
4816.149,45.290,42.966,8.409
4817.260,46.293,42.492,8.779
4818.368,45.972,42.724,8.938
4819.479,42.951,43.616,9.171
4820.588,47.563,42.142,9.118
4821.697,46.446,42.327,9.488
4822.809,45.940,43.824,9.612
4823.918,46.666,43.830,9.322
4825.030,46.334,42.831,8.827
4826.140,43.119,43.647,8.758
4827.253,41.779,42.201,8.974
4828.364,44.358,42.044,9.199
4829.477,44.638,42.307,9.242
4830.588,41.283,41.179,8.932
4831.699,40.767,41.225,8.695
4832.813,42.465,42.078,8.871
4833.925,41.969,41.858,9.140
4835.040,44.530,41.535,9.266
4836.152,42.341,41.686,9.522
4837.268,42.190,42.129,8.879
4838.380,44.535,42.363,8.712
4839.494,42.007,41.285,9.381
4840.609,44.103,41.571,9.833
4841.723,44.521,41.484,9.026
4842.839,43.402,41.144,8.836
4843.954,42.647,41.321,8.554
4845.071,40.672,41.057,8.359
4846.185,42.463,40.838,8.549
4847.300,43.124,42.078,8.675
4848.418,41.071,41.739,8.784
4849.533,43.840,40.707,8.673
4850.651,41.861,40.935,8.222
4851.768,43.751,41.411,8.129
4852.886,43.599,42.283,8.560
4854.002,41.781,40.946,8.606
4855.119,41.505,40.195,8.330
4856.239,42.667,40.795,8.073
4857.356,44.282,41.689,7.699
4858.476,44.472,42.215,7.404
4859.594,45.439,41.348,7.394
4860.714,46.730,41.737,7.721
4861.833,46.057,41.692,7.978
4862.951,46.121,41.395,7.558
4864.072,44.888,41.999,7.363
4865.191,45.967,42.766,7.350
4866.313,45.757,42.217,7.057
4867.433,45.391,41.666,7.894
4868.555,46.346,42.138,8.119
4869.675,44.389,42.083,7.955
4870.795,46.733,41.358,8.363
4871.919,43.783,42.727,8.019
4873.040,44.782,43.090,7.359
4874.163,45.922,41.744,7.279
4875.285,43.625,41.765,7.479
4876.409,42.683,42.880,7.488
4877.531,45.849,43.345,8.119
4878.653,45.833,43.220,8.463
4879.778,45.837,42.404,8.412
4880.900,45.317,42.237,8.632
4882.026,44.858,42.827,8.429
4883.149,47.258,42.971,8.229
4884.275,45.313,42.093,8.773
4885.398,42.870,41.328,8.994
4886.522,44.766,41.078,8.586
4887.649,44.480,41.224,8.425
4888.773,43.527,41.470,8.517
4889.901,42.926,41.617,8.346
4891.026,42.291,41.460,8.060
4892.154,44.783,41.193,8.247
4893.279,43.025,42.362,8.752
4894.405,43.402,42.301,9.056
4895.534,42.663,42.415,8.899
4896.660,42.016,42.460,8.578
4897.789,41.004,41.917,8.530
4898.916,40.799,41.838,8.460
4900.045,42.222,40.732,8.019
4901.172,43.234,41.803,7.732
4902.300,42.355,41.811,8.377
4903.431,41.546,40.876,7.915
4904.559,42.535,40.954,8.151
4905.689,47.781,41.638,8.182
4906.818,43.331,42.298,8.039
4907.950,44.452,42.327,8.260
4909.079,43.293,41.746,7.813
4910.208,45.661,41.602,7.946
4911.340,44.834,42.625,8.082
4912.470,45.410,43.710,7.729
4913.603,43.777,42.674,7.747
4914.733,43.864,42.560,8.249
4915.867,44.859,42.968,8.824
4916.998,42.786,42.780,8.455
4918.131,41.834,41.761,7.759
4919.263,40.122,40.814,7.808
4920.395,39.965,41.010,7.478
4921.529,39.708,40.847,7.409
4922.661,39.155,40.626,7.989
4923.796,41.984,40.849,7.884
4924.929,43.195,41.455,7.910
4926.065,43.345,42.063,7.937
4927.198,44.589,42.845,7.605
4928.332,44.146,42.637,8.114
4929.468,43.006,42.328,7.880
4930.602,42.728,41.554,7.715
4931.739,44.297,40.643,7.771
4932.874,45.596,41.778,7.521
4934.011,44.576,43.151,7.891
4935.146,44.929,43.490,7.762
4936.281,44.240,43.404,8.169
4937.419,44.860,43.596,8.315
4938.556,44.878,44.308,7.654
4939.694,45.996,44.977,7.706
4940.831,46.884,43.860,7.604
4941.970,44.512,43.230,7.782
4943.107,43.066,42.969,8.060
4944.244,44.081,42.527,7.853
4945.384,43.472,41.874,8.171
4946.522,44.082,41.284,8.358
4947.663,41.184,40.597,8.155
4948.801,42.162,41.038,8.256
4949.942,44.350,41.782,8.468
4951.081,43.278,41.408,8.541
4952.220,44.641,40.886,8.218
4953.362,44.650,42.416,7.886
4954.501,43.097,40.349,8.404
4955.644,42.688,40.355,8.879
4956.784,40.852,41.016,8.512
4957.927,40.457,40.568,7.901
4959.067,41.118,39.534,7.595
4960.208,43.574,39.687,7.728
4961.352,44.644,41.045,8.355
4962.493,42.335,40.926,8.590
4963.638,40.316,40.713,8.645
4964.779,39.307,40.714,8.786
4965.924,42.970,40.477,8.567
4967.067,43.673,40.494,8.543
4968.209,43.068,40.660,9.134
4969.355,42.930,39.839,9.155
4970.498,42.781,40.571,8.752
4971.645,43.487,41.810,8.975
4972.788,43.596,41.616,9.355
4973.935,44.997,41.314,9.709
4975.079,46.920,42.127,9.961
4976.224,45.317,42.224,9.567
4977.371,46.046,42.101,10.030
4978.516,46.247,42.325,10.353
4979.664,46.880,42.220,11.321
4980.810,46.010,41.036,11.199
4981.958,43.889,41.751,12.168
4983.104,46.436,41.506,11.180
4984.251,44.834,40.957,11.283
4985.400,44.053,40.792,11.368
4986.547,42.699,40.647,11.063
4987.697,41.166,40.135,11.119
4988.844,41.038,40.454,10.733
4989.995,42.090,40.366,10.754
4991.143,44.009,40.444,10.550
4992.291,42.521,40.143,9.851
4993.442,41.138,39.951,9.558
4994.591,43.467,41.789,9.650
4995.743,45.137,41.502,9.407
4996.892,45.793,42.033,9.259
4998.044,44.956,41.878,9.048
4999.194,44.589,41.793,8.665
5000.344,44.825,42.230,8.618
5001.497,45.953,41.215,8.915
5002.647,45.869,42.352,8.764
5003.801,45.494,41.789,8.175
5004.952,45.393,41.368,7.928
5006.106,45.013,41.723,8.142
5007.258,44.653,41.794,8.259
5008.413,45.286,41.246,8.248
5009.565,46.318,41.046,8.248
5010.717,45.283,41.131,8.068
5011.873,43.182,40.680,8.102
5013.026,43.473,40.536,8.278
5014.182,46.291,40.967,7.840
5015.335,44.381,40.322,7.940
5016.492,44.019,40.012,8.238
5017.646,42.760,41.523,8.193
5018.800,43.589,41.314,8.050
5019.958,44.801,40.136,7.976
5021.112,42.724,40.364,8.589
5022.270,42.337,40.817,8.343
5023.426,42.010,39.389,8.156
5024.584,38.619,39.216,8.053
5025.740,41.808,39.879,7.725
5026.896,41.593,40.639,7.638
5028.055,40.580,41.238,7.958
5029.212,41.312,41.372,8.274
5030.372,42.467,41.012,8.312
5031.529,46.855,40.984,8.204
5032.689,44.315,40.982,8.232
5033.847,45.495,40.813,8.364
5035.005,45.953,41.112,7.975
5036.166,45.229,42.324,7.642
5037.325,47.963,41.691,7.522
5038.486,43.852,41.332,7.675
5039.646,43.420,41.200,7.718
5040.808,45.314,40.791,7.715
5041.967,43.024,40.301,7.233
5043.127,43.975,40.216,7.646
5044.290,46.530,39.553,7.832
5045.450,42.514,40.642,7.843
5046.614,44.390,41.596,8.174
5047.775,44.539,41.535,7.937
5048.939,43.836,41.241,7.751
5050.100,43.652,41.412,7.773
5051.262,44.545,41.291,7.857
5052.427,47.325,41.694,7.952
5053.589,44.799,42.159,7.826
5054.754,44.695,42.095,7.539
5055.917,48.478,41.777,7.786
5057.083,43.656,42.003,7.634
5058.247,44.278,41.583,7.332
5059.410,45.767,40.940,7.695
5060.577,46.041,41.380,7.915
5061.741,45.635,42.119,7.699
5062.908,46.443,41.841,7.724
5064.073,48.776,41.084,7.928
5065.241,47.454,41.497,7.858
5066.406,45.202,41.437,7.649
5067.572,44.197,41.649,7.725
5068.740,44.896,41.698,7.582
5069.906,45.843,41.377,7.725
5071.075,46.485,42.069,8.594
5072.242,47.072,42.643,8.388
5073.412,46.953,43.286,7.852
5074.579,48.039,43.589,7.668
5075.746,47.922,43.591,7.742
5076.917,48.640,43.777,7.817
5078.084,49.562,44.293,7.868
5079.255,48.604,44.115,7.708
5080.424,46.659,44.170,7.505
5081.596,49.139,44.641,7.893
5082.765,48.979,44.453,8.657
5083.934,47.504,43.820,9.210
5085.106,48.274,44.502,9.477
5086.276,49.186,43.533,9.414
5087.449,48.242,43.935,9.487
5088.619,49.511,44.585,9.490
5089.792,48.968,44.913,8.623
5090.963,46.675,45.085,8.384
5092.135,48.034,44.874,8.336
5093.309,48.255,45.171,8.208
5094.480,48.872,45.219,8.252
5095.655,49.650,45.427,7.971
5096.828,49.261,45.712,7.995
5098.003,50.300,46.347,7.814
5099.176,49.864,47.777,8.074
5100.352,49.598,46.744,8.254
5101.525,51.390,47.394,8.315
5102.699,47.106,48.668,8.523
5103.875,51.145,48.793,8.008
5105.049,54.560,48.489,7.092
5106.227,48.648,49.806,7.692
5107.401,50.982,49.596,8.136
5108.579,52.608,51.709,7.343
5109.754,50.335,51.586,7.590
5110.930,51.588,50.592,7.181
5112.108,50.862,51.736,7.285
5113.284,53.116,52.519,7.733
5114.463,50.723,52.534,7.585
5115.640,54.052,53.727,7.349
5116.820,52.688,55.548,7.833
5117.997,52.973,56.309,8.011
5119.174,52.342,56.446,8.032
5120.354,58.506,58.931,7.953
5121.533,55.620,61.942,7.731
5122.713,57.316,62.527,7.614
5123.892,57.956,63.613,7.638
5125.074,58.369,64.957,7.547
5126.252,55.658,63.636,7.153
5127.432,54.354,59.271,7.342
5128.614,50.738,57.693,7.545
5129.794,52.587,58.336,7.718
5130.977,50.210,56.806,7.542
5132.157,51.367,54.233,7.724
5133.341,50.794,53.525,8.157
5134.522,50.569,53.520,8.156
5135.703,50.934,52.118,8.256
5136.887,49.872,52.543,8.233
5138.069,54.008,52.344,7.962
5139.254,48.749,51.444,8.149
5140.436,51.603,51.361,8.049
5141.622,51.679,51.880,8.417
5142.804,51.426,52.308,8.486
5143.987,53.837,51.327,8.099
5145.174,53.224,50.810,8.078
5146.357,51.889,51.242,8.246
5147.544,53.384,51.783,8.400
5148.728,52.083,51.750,8.539
5149.916,51.589,50.642,8.607
5151.100,49.541,50.063,8.885
5152.285,49.163,49.408,9.022
5153.473,48.454,48.659,9.243
5154.659,48.129,48.433,9.726
5155.848,49.093,48.634,9.884
5157.034,47.848,47.849,9.225
5158.223,48.876,46.869,8.735
5159.410,49.239,47.511,8.439
5160.596,52.324,48.025,8.089
5161.786,54.820,47.332,8.028
5162.974,52.861,48.092,7.974
5164.165,50.827,48.690,7.922
5165.353,51.712,48.445,7.799
5166.543,51.272,47.845,7.584
5167.732,50.991,47.308,7.338
5168.921,50.822,46.853,7.187
5170.113,48.855,46.324,7.357
5171.302,47.305,46.086,7.551
5172.495,47.254,47.673,7.272
5173.685,50.370,47.209,6.745
5174.878,49.851,46.034,6.905
5176.068,48.456,46.403,7.511
5177.259,48.117,45.976,7.773
5178.453,46.329,45.570,7.720
5179.644,46.955,46.478,7.548
5180.838,48.905,46.857,7.454
5182.030,47.699,46.706,7.594
5183.225,45.219,46.944,7.409
5184.417,44.550,47.030,6.839
5185.610,44.640,46.153,6.749
5186.806,43.556,45.288,7.211
5188.000,41.957,45.060,7.747
5189.196,42.023,44.315,8.055
5190.390,43.400,43.426,7.974
5191.586,44.819,44.840,7.758
5192.781,45.988,44.339,7.573
5193.978,48.117,44.513,7.466
5195.173,50.320,45.158,7.481
5196.368,49.085,46.137,7.470
5197.566,48.264,46.580,8.330
5198.762,50.145,45.017,10.119
5199.961,49.838,45.451,10.723
5201.157,49.236,46.103,10.332
5202.356,48.227,45.243,10.012
5203.553,46.813,44.507,9.094
5204.750,47.256,44.769,8.396
5205.951,48.880,43.934,7.849
5207.148,48.007,44.879,7.516
5208.349,45.649,46.055,7.608
5209.547,46.344,45.543,7.823
5210.749,47.169,45.025,7.801
5211.947,49.208,46.190,7.734
5213.146,50.250,47.287,7.917
5214.348,50.682,47.426,7.785
5215.548,52.830,47.592,7.180
5216.750,56.419,48.289,6.952
5217.951,56.909,49.148,7.327
5219.154,54.656,50.685,7.915
5220.354,56.505,53.712,8.367
5221.556,59.070,53.439,8.353
5222.760,61.711,53.906,8.247
5223.961,64.534,57.025,8.193
5225.166,68.646,60.890,8.226
5226.368,72.852,63.248,8.142
5227.573,72.002,64.101,7.588
5228.775,66.306,62.845,7.146
5229.979,65.222,59.596,7.394
5231.185,64.135,55.823,7.655
5232.388,58.697,52.281,7.894
5233.594,54.472,48.969,7.960
5234.798,51.350,46.074,7.497
5236.005,50.630,44.782,7.257
5237.210,49.352,44.517,7.423
5238.415,49.017,44.483,7.928
5239.623,48.246,44.108,8.756
5240.828,49.642,43.984,8.693
5242.037,49.886,45.039,7.932
5243.243,47.166,44.127,7.464
5244.452,47.410,44.780,7.314
5245.658,47.923,45.953,7.317
5246.865,47.694,45.839,7.401
5248.075,48.616,44.649,7.655
5249.282,46.720,44.245,7.705
5250.493,43.430,43.604,7.897
5251.701,42.509,43.873,7.943
5252.912,45.099,43.991,7.536
5254.120,43.662,44.452,7.670
5255.329,44.899,45.545,7.847
5256.541,46.665,45.711,8.372
5257.750,46.326,46.087,8.917
5258.962,47.661,46.211,8.682
5260.172,47.759,46.975,8.074
5261.385,50.100,47.862,7.788
5262.596,52.335,48.341,7.690
5263.806,52.266,49.332,7.222
5265.020,52.850,50.242,7.135
5266.231,56.249,51.527,7.107
5267.446,57.978,53.500,6.988
5268.657,63.034,55.438,7.091
5269.872,67.729,57.607,6.954
5271.084,69.028,61.803,6.862
5272.297,76.150,66.269,7.068
5273.513,83.192,72.845,7.450
5274.726,92.479,79.977,7.681
5275.942,112.318,87.246,7.594
5277.156,127.756,96.012,7.697
5278.373,128.213,104.314,7.889
5279.587,115.406,98.317,7.810
5280.805,98.416,84.467,7.773
5282.020,86.621,68.755,7.639
5283.235,74.413,58.095,7.424
5284.453,61.807,53.864,7.202
5285.669,55.295,49.038,7.118
5286.888,50.328,46.046,7.304
5288.104,49.863,45.289,7.480
5289.323,49.844,45.918,7.830
5290.540,48.069,45.803,7.709
5291.757,46.559,44.700,7.652
5292.978,46.733,45.197,7.875
5294.195,44.783,45.385,7.665
5295.416,45.636,44.946,8.048
5296.634,46.178,45.748,8.199
5297.855,44.571,46.338,7.850
5299.074,48.127,45.724,7.414
5300.293,47.326,46.344,7.515
5301.516,48.130,46.058,7.928
5302.735,45.161,45.793,8.112
5303.958,49.012,46.725,8.211
5305.178,48.324,47.120,8.131
5306.401,46.489,46.151,7.946
5307.622,46.379,46.011,7.892
5308.843,48.750,44.368,8.169
5310.067,46.167,44.561,8.138
5311.289,47.003,45.391,7.705
5312.514,43.568,45.223,8.195
5313.736,43.481,44.527,8.744
5314.961,44.399,44.954,8.296
5316.184,41.868,44.333,8.104
5317.407,44.418,44.337,8.147
5318.633,46.557,44.781,7.987
5319.857,50.069,45.381,8.133
5321.083,45.936,45.644,8.095
5322.308,48.749,44.995,7.619
5323.535,45.804,45.479,8.014
5324.760,45.263,45.381,8.030
5325.984,45.719,45.188,7.949
5327.213,44.646,45.445,7.991
5328.438,44.799,45.686,7.823
5329.667,45.400,45.123,7.554
5330.893,50.773,45.095,8.012
5332.122,48.062,45.672,9.124
5333.349,49.533,45.762,8.882
5334.576,51.415,45.513,8.154
5335.806,47.034,45.422,8.344
5337.034,49.107,45.086,8.347
5338.264,48.070,44.556,8.052
5339.492,45.637,44.067,8.281
5340.724,43.847,44.120,8.003
5341.952,44.319,44.473,8.041
5343.181,43.841,44.477,7.875
5344.413,45.428,44.060,7.963
5345.643,44.577,44.258,8.270
5346.875,43.771,43.925,7.924
5348.105,45.887,44.089,7.890
5349.339,46.904,44.578,8.126
5350.569,44.489,44.476,8.616
5351.800,46.451,43.954,8.546
5353.034,45.093,44.088,8.380
5354.266,41.507,42.842,8.183
5355.500,42.744,42.876,8.179
5356.732,42.322,43.901,8.671
5357.968,41.530,43.815,8.830
5359.200,43.360,42.808,8.360
5360.433,45.412,43.244,7.869
5361.669,43.342,44.638,7.976
5362.903,43.168,44.472,8.135
5364.139,44.792,43.792,7.692
5365.374,46.998,44.154,7.507
5366.611,46.316,44.107,7.639
5367.845,46.819,43.678,7.694
5369.080,46.509,44.174,7.924
5370.318,46.920,43.771,8.044
5371.554,46.376,43.136,7.764
5372.792,44.098,43.381,7.651
5374.028,45.513,43.193,7.921
5375.268,44.620,42.913,7.973
5376.504,43.855,43.130,8.140
5377.744,45.281,43.279,8.014
5378.981,44.765,43.645,7.696
5380.218,46.256,44.039,7.889
5381.459,44.796,43.299,7.921
5382.697,45.015,43.733,7.875
5383.938,43.400,43.961,7.596
5385.177,45.200,43.407,7.175
5386.419,43.580,43.114,7.436
5387.658,43.195,43.708,7.825
5388.897,43.647,44.126,8.132
5390.140,44.223,44.451,7.941
5391.380,44.737,44.364,7.761
5392.623,45.912,44.862,7.576
5393.864,47.845,45.135,7.745
5395.107,47.448,44.586,7.982
5396.349,48.092,44.811,7.535
5397.590,46.854,45.430,6.958
5398.835,44.644,44.692,7.382
5400.077,44.622,43.802,7.421
5401.322,44.802,43.628,7.375
5402.564,43.828,43.624,7.506
5403.811,45.308,42.895,7.551
5405.054,41.374,42.855,7.419
5406.297,41.586,43.303,7.335
5407.544,43.484,43.277,7.274
5408.788,44.596,43.743,7.164
5410.035,45.010,44.824,7.395
5411.280,44.065,44.274,7.228
5412.527,43.947,44.155,7.449
5413.772,43.775,45.088,7.825
5415.018,45.434,44.906,7.650
5416.267,45.223,44.533,7.512
5417.513,43.495,45.001,7.668
5418.762,41.867,44.666,7.785
5420.008,42.482,45.703,7.617
5421.258,44.273,45.653,7.546
5422.505,44.180,45.691,7.585
5423.753,43.591,46.087,7.629
5425.003,45.256,46.010,7.584
5426.251,43.533,45.422,7.421
5427.503,47.170,45.541,7.321
5428.751,46.686,45.845,7.441
5430.003,44.715,46.317,7.419
5431.252,45.167,46.355,7.354
5432.502,44.997,46.297,7.645
5433.755,44.597,47.502,7.608
5435.005,45.010,46.904,7.596
5436.258,46.968,46.398,7.462
5437.509,47.181,46.676,7.933
5438.763,47.824,47.540,8.100
5440.014,47.665,48.150,7.957
5441.265,46.439,47.714,8.197
5442.520,44.544,47.801,7.817
5443.772,45.241,47.461,8.319
5445.027,43.556,46.247,8.099
5446.280,41.216,45.227,8.018
5447.536,40.241,44.988,7.982
5448.789,37.751,44.419,7.438
5450.042,36.593,44.070,7.835
5451.299,35.069,44.084,7.995
5452.553,36.766,44.067,8.142
5453.811,37.962,44.354,8.187
5455.065,38.140,45.254,7.901
5456.323,40.791,46.034,7.719
5457.579,41.792,46.031,7.742
5458.834,42.968,47.356,8.639
5460.093,45.228,47.575,13.061
5461.349,43.917,47.099,22.968
5462.608,40.697,46.903,29.344
5463.865,39.643,45.679,23.309
5465.125,37.222,46.092,14.467
5466.382,37.326,45.711,10.482
5467.640,40.574,45.498,9.253
5468.900,43.048,46.338,8.672
5470.159,44.994,47.260,8.557
5471.420,44.585,46.652,8.275
5472.679,46.486,46.675,8.036
5473.940,45.339,46.616,8.334
5475.200,46.313,46.813,8.133
5476.462,46.182,47.088,8.213
5477.722,48.419,47.239,7.754
5478.982,49.124,47.781,7.213
5480.246,48.592,48.357,8.330
5481.507,48.752,48.406,8.048
5482.771,48.605,48.442,8.457
5484.032,50.299,47.929,8.781
5485.296,46.777,46.939,9.081
5486.559,44.905,47.100,9.490
5487.821,40.054,46.850,8.898
5489.086,42.622,45.761,8.326
5490.349,42.359,45.009,8.081
5491.615,40.701,45.033,8.220
5492.878,43.573,45.514,7.811
5494.145,42.392,46.070,7.794
5495.409,43.380,46.395,8.236
5496.673,46.326,47.264,8.142
5497.940,47.454,47.578,8.051
5499.206,45.647,47.359,8.143
5500.474,44.186,47.219,8.517
5501.739,45.393,47.087,8.598
5503.007,47.721,47.276,8.136
5504.273,49.427,47.332,8.035
5505.540,47.699,47.348,8.128
5506.810,49.751,46.902,7.960
5508.076,44.423,46.116,8.263
5509.346,43.359,46.266,8.175
5510.614,43.128,46.748,8.192
5511.884,42.216,46.610,8.125
5513.152,44.841,46.279,8.088
5514.421,46.337,46.816,8.433
5515.692,47.146,47.729,8.817
5516.961,47.995,46.986,8.674
5518.233,48.159,47.046,8.297
5519.503,47.193,47.913,8.608
5520.776,48.297,48.630,8.971
5522.046,48.001,48.346,8.901
5523.316,47.852,47.855,8.575
5524.590,51.024,48.835,8.590
5525.861,50.349,47.972,8.270
5527.135,49.632,47.553,8.200
5528.406,48.299,47.783,8.131
5529.681,48.262,48.130,7.858
5530.954,47.180,48.353,8.006
5532.226,47.313,48.347,8.041
5533.501,45.455,47.342,8.214
5534.774,46.744,47.521,8.385
5536.051,47.324,47.439,8.079
5537.324,47.025,47.317,7.601
5538.601,47.314,47.607,7.676
5539.875,48.019,47.069,7.922
5541.150,47.659,47.571,8.316
5542.428,49.156,48.379,8.759
5543.703,48.995,48.693,8.694
5544.981,47.707,48.608,8.991
